;MAPE;RRMSE
ESN;0.25332068384765005;0.28296779278957435
MLP;0.16068328394819703;0.1787183003999042
RF;0.17728879890347682;0.24510484158129525
XGBoost;0.20306296889081632;0.2658646135247149
WSB;0.19802247740012194;0.25695690995116405
