DATA;ESN;MLP;RF;XGBoost;WSB-LOCAL;WSB-GLOBAL
2024-08-31;6878.258927643506;4694.259845079097;5283.661897759103;5280.4185;5283.6262209725965;5283.6262209725965
2024-09-30;5247.494192754552;5386.050292584101;4966.7202004477;5108.616;5245.966533398704;5245.966533398704
2024-10-31;5868.80699290691;6168.375316434355;5056.681849996409;5170.943;5861.130485809165;5861.130485809165
