DATA;ESN;MLP;RF;XGBoost;WSB-LOCAL
2024-08-31;16034.824618192073;12020.42140342277;13729.286066341063;17648.074;17645.13677202611
2024-09-30;7006.897231107215;10976.294133327528;15889.283896011395;16404.76;16400.6893300205
2024-10-31;19141.193332244806;19060.889927422173;22585.04838624339;21052.684;21051.221135966407
