DATA;ESN;MLP;RF;XGBoost;WSB-LOCAL;WSB-GLOBAL
2024-08-31;13338.018791799535;13262.77668647405;18224.251655566655;17460.28;13346.156434919632;13346.156434919632
2024-09-30;23116.462462801806;25176.837782054896;19088.538794816297;22107.643;23105.365437749886;23105.365437749886
2024-10-31;24271.771957445282;24542.92972189404;20910.553542291043;24970.271;24413.542967592133;24413.542967592133
