DATA;ESN;MLP;RF;XGBoost;WSB-LOCAL
2024-08-31;24578.261366814244;9856.664425874698;13072.708127798127;15206.519;14287.89825811476
2024-09-30;10866.035128637594;13570.848306474638;14183.1062015762;13037.395;13243.511668958585
2024-10-31;12618.737104081794;16050.503195054695;17157.814666956143;14297.405;14863.713178859362
