;MAPE;RRMSE
ESN;0.27196460003412554;0.2775309829467179
MLP;0.24638738710382913;0.24777784706617714
RF;0.15290957634416127;0.1556260126113539
XGBoost;0.2152915195074647;0.22570506383930974
WSB;0.23454502618840797;0.23779528685113532
