DATA;MLP;RF;XGBoost
2023-11-30;6;3;4
2023-12-31;3;5;1
2024-01-31;3;3;1
2024-02-29;5;3;5
2024-03-31;6;4;6
2024-04-30;5;4;5
2024-05-31;5;4;5
2024-06-30;3;3;3
2024-07-31;3;0;4
2024-08-31;4;4;5
2024-09-30;5;4;5
2024-10-31;5;3;6
