;MAPE;RRMSE
ESN;0.3821536164252017;0.36569400078451886
MLP;0.6234515293891428;0.4972699082324106
RF;0.4186672883319101;0.3748205526292549
XGBoost;0.47255879735491263;0.4239020557647768
WSB;0.4104145927359332;0.37289529077412803
