;MAPE;RRMSE
ESN;0.18709413764231717;0.259136728300646
MLP;0.20894210911131758;0.23539783335100828
RF;0.21397864275070863;0.27337888482851747
XGBoost;0.1985076979526418;0.24431076033558338
WSB;0.17414146743178258;0.24889906758112257
