;MAPE;RRMSE
ESN;0.16566455083417722;0.18515085590337796
MLP;0.30357585844273494;0.3169607507918321
RF;0.19663888471835642;0.2094458362715746
XGBoost;0.19914502946649393;0.22018468096861468
WSB-LOCAL;0.18797262978417775;0.19650558949753513
WSB-GLOBAL;0.18797262978417775;0.19650558949753513
