DATA;ESN;LSTM;MLP;RF;XGBoost
2024-05-31;30853.245388974603;12768.814;18421.516;17672.047;16387.803
2024-06-30;24124.65660877364;12147.432;16985.682;16704.094;18397.8
2024-07-31;28572.48472215234;10202.371;13131.413;17454.516;16579.846
2024-08-31;30303.22831240768;12875.2705;16232.307;17269.676;18345.395
2024-09-30;20404.237921093976;12835.204;17510.771;16738.195;20213.252
2024-10-31;36223.583268578455;12325.063;18015.195;17108.734;16208.336
