DATA;ESN;LSTM;MLP;RF;XGBoost
2024-05-31;7510.869656626722;6409.0645;6279.913;5734.924;6564.1597
2024-06-30;6784.011168409956;6461.2134;5633.4956;5644.973;6546.776
2024-07-31;5933.35930433896;5987.3457;5097.1904;5454.862;6447.9175
2024-08-31;7500.830800479288;6454.0537;5283.4907;5600.0845;6572.135
2024-09-30;7803.669283026887;6338.63;5316.2866;5275.32;6564.1597
2024-10-31;8508.123541703466;6390.5005;6431.242;5775.6436;6579.349
