DATA;ESN;LSTM;MLP;RF;XGBoost
2024-05-31;10230.108575801683;12460.062;8672.411;8853.868;9788.138
2024-06-30;7618.654386746249;12264.801;8621.666;8474.954;10265.168
2024-07-31;6316.064072954456;11374.634;5230.74;7515.001;8575.767
2024-08-31;11579.095910616892;12349.966;7127.241;9658.488;11252.023
2024-09-30;14205.625080602687;12766.483;8432.525;13276.762;15669.081
2024-10-31;14577.347229197896;13062.579;10460.195;13200.458;18027.143
