DATA;ESN;LSTM;MLP;RF;XGBoost
2024-05-31;12275.926794121837;9295.248;9950.376;8318.166;9461.148
2024-06-30;12384.830172190017;9430.688;9359.56;8318.166;9273.62
2024-07-31;9072.71514961524;8453.689;8958.076;7949.9517;8234.1045
2024-08-31;10113.104687358173;9777.892;7007.169;8136.9155;9498.765
2024-09-30;11753.63186004092;9415.712;9188.03;8287.188;9575.615
2024-10-31;10286.248776839018;8511.6875;10184.496;8287.188;9105.213
