DATA;ESN;LSTM;MLP;RF;XGBoost
2024-05-31;19382.567977270814;17753.352;17453.793;15823.757;14961.522
2024-06-30;16575.427858280418;17325.746;16430.863;14446.101;13275.373
2024-07-31;9943.222739206132;16463.49;14634.342;13517.621;11516.031
2024-08-31;20559.6669831006;17409.254;13826.485;14760.401;15428.578
2024-09-30;17088.861712247246;18480.764;14873.941;15178.38;15393.181
2024-10-31;15421.66170977885;17773.326;20104.387;15503.027;15597.802
