DATA;ESN;LSTM;MLP;RF;XGBoost
2024-05-31;6426.1343440302035;9159.954;8410.147;8729.066;9791.564
2024-06-30;7425.516945005151;9062.082;10457.872;9135.476;7503.8833
2024-07-31;3767.0584541372064;8077.255;8137.122;8025.33;7687.8643
2024-08-31;6791.483898179307;9062.082;9492.31;10210.349;9790.252
2024-09-30;6513.630815703687;8695.022;10657.344;9345.577;7865.865
2024-10-31;6922.009325846148;8924.179;8139.6445;10209.799;10167.223
