DATA;ESN;LSTM;MLP;RF;XGBoost
2024-05-31;12868.599501368515;13563.951;15546.125;14675.974;14826.035
2024-06-30;16786.497526788316;13318.417;15153.876;14896.585;17054.736
2024-07-31;24620.171758107623;14261.181;15822.736;15323.944;16803.143
2024-08-31;12375.052014063063;14831.235;15321.522;14679.437;19283.932
2024-09-30;8577.558221762396;12621.374;14046.541;14026.096;17911.93
2024-10-31;12169.571542530173;12529.804;14790.132;13695.714;12733.934
