DATA;ESN;LSTM;MLP;RF;XGBoost
2024-05-31;19250.970597009957;17413.215;18156.445;16349.6;16084.618
2024-06-30;14617.013386498462;17334.924;16836.27;15671.14;15490.2705
2024-07-31;12200.869741958137;17101.307;15530.55;14702.619;15012.129
2024-08-31;21021.222745828254;17426.291;15318.636;15747.935;15873.306
2024-09-30;19707.710439164006;17482.309;17002.873;16176.789;16047.45
2024-10-31;18137.166998295656;17530.703;18254.865;16449.48;17044.123
