DATA;ESN;LSTM;MLP;RF;XGBoost
2024-05-31;3138.7059719861863;2031.9851;2827.289;2293.4814;1896.8661
2024-06-30;3541.0870849708817;2001.4738;2809.761;2437.919;1722.5717
2024-07-31;3540.6923470934275;1970.1193;2481.4143;2374.5159;1847.3844
2024-08-31;3753.5267917892147;1985.0011;2711.746;2295.9805;2072.4207
2024-09-30;4143.6245318684805;1996.6171;2823.4717;2287.716;1866.4777
2024-10-31;4385.610951748198;1997.0873;2842.6072;2278.4778;1827.0203
