DATA;ESN;LSTM;MLP;RF;XGBoost
2024-05-31;5174.440398640688;5465.7676;5195.302;5215.019;4801.154
2024-06-30;4996.519833430386;5453.8594;4054.626;4856.941;5272.889
2024-07-31;4959.447351777472;5208.6274;5251.5566;4752.304;4031.4248
2024-08-31;7998.673931180256;5442.121;4273.3735;5109.5312;5065.621
2024-09-30;6947.383976438665;5557.9746;4353.885;5075.8335;6461.683
2024-10-31;5930.150815280967;5658.943;5567.1323;5253.8877;7248.6055
