DATA;ESN;LSTM;MLP;RF;XGBoost
2024-05-31;2892.799445561066;2459.2595;2649.73;2963.3838;2583.4512
2024-06-30;2547.3807794627273;2415.219;2511.1907;2920.8167;2864.8281
2024-07-31;2477.2198426579157;2260.844;2538.5615;2989.086;3156.6565
2024-08-31;3055.9486024518033;2506.4602;2509.0042;3127.263;3623.4998
2024-09-30;3226.892476355837;2442.9202;2467.5654;3188.4712;3463.7698
2024-10-31;2824.6327721288817;2432.3694;2639.1648;3107.6758;3527.2737
