;MAPE;RRMSE
ESN;0.3587013366231986;0.36560306331385184
MLP;0.3789771420066397;0.3346732118301929
RF;0.35550743590662975;0.33598865204779366
XGBoost;0.3206025332429569;0.32603711376820604
WSB-LOCAL;0.3363236954802357;0.31042295135820086
WSB-GLOBAL;0.3363236954802357;0.31042295135820086
