;MAPE;RRMSE
ESN;0.6680059529130049;0.841661058880931
MLP;0.25087528859561403;0.3934126676538116
RF;0.2647171942766208;0.29596844132382294
XGBoost;0.30917608236022726;0.3546069850935533
WSB;0.26066706055175864;0.31337023091958527
