;Units;Epochs;Batch Size;Activation;Fitness
189;117;196;81;softplus;0.48332095
190;117;196;81;softplus;0.48332095
191;117;196;81;softplus;0.48332095
192;117;196;81;softplus;0.48332095
193;117;196;81;softplus;0.48332095
194;117;196;81;softplus;0.48332095
195;117;196;81;softplus;0.48332095
196;117;196;81;softplus;0.48332095
197;117;196;81;softplus;0.48332095
198;117;196;81;softplus;0.48332095
199;117;196;81;softplus;0.48332095
200;117;196;81;softplus;0.48332095
201;117;196;81;softplus;0.48332095
202;117;196;81;softplus;0.48332095
203;117;196;81;softplus;0.48332095
204;117;196;81;softplus;0.48332095
205;117;196;81;softplus;0.48332095
206;117;196;81;softplus;0.48332095
207;117;196;81;softplus;0.48332095
208;117;196;81;softplus;0.48332095
209;117;196;81;softplus;0.48332095
210;117;196;81;softplus;0.48332095
211;117;196;81;softplus;0.48332095
212;117;196;81;softplus;0.48332095
213;117;196;81;softplus;0.48332095
214;117;196;81;softplus;0.48332095
215;117;196;81;softplus;0.48332095
216;117;196;81;softplus;0.48332095
217;117;196;81;softplus;0.48332095
218;117;196;81;softplus;0.48332095
219;117;196;81;softplus;0.48332095
220;117;196;81;softplus;0.48332095
221;117;196;81;softplus;0.48332095
222;117;196;81;softplus;0.48332095
223;117;196;81;softplus;0.48332095
224;117;196;81;softplus;0.48332095
225;117;196;81;softplus;0.48332095
