;N_estimators;Max_depth;Min_samples_split;Min_samples_leaf;Fitness
0;239.0;35.0;32.0;18.0;0.3559069033156339
1;239.0;35.0;32.0;18.0;0.3559069033156339
2;239.0;35.0;32.0;18.0;0.3559069033156339
3;239.0;35.0;32.0;18.0;0.3559069033156339
4;186.0;277.0;30.0;3.0;0.2946956226842536
5;186.0;277.0;30.0;3.0;0.2946956226842536
6;369.0;305.0;14.0;6.0;0.28545753098850624
7;369.0;305.0;14.0;6.0;0.28545753098850624
8;369.0;305.0;14.0;6.0;0.28545753098850624
9;369.0;305.0;14.0;6.0;0.28545753098850624
10;369.0;305.0;14.0;6.0;0.28545753098850624
11;262.0;325.0;4.0;5.0;0.2716960816465085
12;262.0;325.0;4.0;5.0;0.2716960816465085
13;317.0;11.0;9.0;4.0;0.2631852241004745
14;317.0;11.0;9.0;4.0;0.2631852241004745
15;317.0;11.0;9.0;4.0;0.2631852241004745
16;317.0;11.0;9.0;4.0;0.2631852241004745
17;317.0;11.0;9.0;4.0;0.2631852241004745
18;317.0;11.0;9.0;4.0;0.2631852241004745
19;317.0;11.0;9.0;4.0;0.2631852241004745
20;317.0;11.0;9.0;4.0;0.2631852241004745
21;317.0;11.0;9.0;4.0;0.2631852241004745
22;317.0;11.0;9.0;4.0;0.2631852241004745
23;317.0;11.0;9.0;4.0;0.2631852241004745
24;317.0;11.0;9.0;4.0;0.2631852241004745
25;317.0;11.0;9.0;4.0;0.2631852241004745
26;317.0;11.0;9.0;4.0;0.2631852241004745
27;317.0;11.0;9.0;4.0;0.2631852241004745
28;317.0;11.0;9.0;4.0;0.2631852241004745
29;317.0;11.0;9.0;4.0;0.2631852241004745
30;317.0;11.0;9.0;4.0;0.2631852241004745
31;317.0;11.0;9.0;4.0;0.2631852241004745
32;317.0;11.0;9.0;4.0;0.2631852241004745
33;317.0;11.0;9.0;4.0;0.2631852241004745
34;317.0;11.0;9.0;4.0;0.2631852241004745
35;317.0;11.0;9.0;4.0;0.2631852241004745
36;317.0;11.0;9.0;4.0;0.2631852241004745
37;317.0;11.0;9.0;4.0;0.2631852241004745
38;317.0;11.0;9.0;4.0;0.2631852241004745
39;317.0;11.0;9.0;4.0;0.2631852241004745
40;317.0;11.0;9.0;4.0;0.2631852241004745
41;317.0;11.0;9.0;4.0;0.2631852241004745
42;317.0;11.0;9.0;4.0;0.2631852241004745
43;317.0;11.0;9.0;4.0;0.2631852241004745
44;317.0;11.0;9.0;4.0;0.2631852241004745
45;317.0;11.0;9.0;4.0;0.2631852241004745
46;317.0;11.0;9.0;4.0;0.2631852241004745
47;317.0;11.0;9.0;4.0;0.2631852241004745
48;317.0;11.0;9.0;4.0;0.2631852241004745
49;317.0;11.0;9.0;4.0;0.2631852241004745
50;317.0;11.0;9.0;4.0;0.2631852241004745
51;317.0;11.0;9.0;4.0;0.2631852241004745
52;317.0;11.0;9.0;4.0;0.2631852241004745
53;317.0;11.0;9.0;4.0;0.2631852241004745
54;317.0;11.0;9.0;4.0;0.2631852241004745
55;317.0;11.0;9.0;4.0;0.2631852241004745
56;317.0;11.0;9.0;4.0;0.2631852241004745
57;317.0;11.0;9.0;4.0;0.2631852241004745
58;317.0;11.0;9.0;4.0;0.2631852241004745
59;317.0;11.0;9.0;4.0;0.2631852241004745
60;317.0;11.0;9.0;4.0;0.2631852241004745
61;317.0;11.0;9.0;4.0;0.2631852241004745
62;317.0;11.0;9.0;4.0;0.2631852241004745
63;317.0;11.0;9.0;4.0;0.2631852241004745
64;317.0;11.0;9.0;4.0;0.2631852241004745
65;317.0;11.0;9.0;4.0;0.2631852241004745
66;317.0;11.0;9.0;4.0;0.2631852241004745
67;317.0;11.0;9.0;4.0;0.2631852241004745
68;317.0;11.0;9.0;4.0;0.2631852241004745
69;317.0;11.0;9.0;4.0;0.2631852241004745
70;317.0;11.0;9.0;4.0;0.2631852241004745
71;317.0;11.0;9.0;4.0;0.2631852241004745
72;317.0;11.0;9.0;4.0;0.2631852241004745
73;317.0;11.0;9.0;4.0;0.2631852241004745
74;317.0;11.0;9.0;4.0;0.2631852241004745
75;317.0;11.0;9.0;4.0;0.2631852241004745
76;317.0;11.0;9.0;4.0;0.2631852241004745
77;317.0;11.0;9.0;4.0;0.2631852241004745
78;317.0;11.0;9.0;4.0;0.2631852241004745
79;317.0;11.0;9.0;4.0;0.2631852241004745
80;317.0;11.0;9.0;4.0;0.2631852241004745
81;317.0;11.0;9.0;4.0;0.2631852241004745
82;317.0;11.0;9.0;4.0;0.2631852241004745
83;317.0;11.0;9.0;4.0;0.2631852241004745
84;317.0;11.0;9.0;4.0;0.2631852241004745
85;317.0;11.0;9.0;4.0;0.2631852241004745
86;317.0;11.0;9.0;4.0;0.2631852241004745
87;317.0;11.0;9.0;4.0;0.2631852241004745
88;317.0;11.0;9.0;4.0;0.2631852241004745
89;317.0;11.0;9.0;4.0;0.2631852241004745
90;317.0;11.0;9.0;4.0;0.2631852241004745
91;317.0;11.0;9.0;4.0;0.2631852241004745
92;317.0;11.0;9.0;4.0;0.2631852241004745
93;317.0;11.0;9.0;4.0;0.2631852241004745
94;317.0;11.0;9.0;4.0;0.2631852241004745
95;317.0;11.0;9.0;4.0;0.2631852241004745
96;317.0;11.0;9.0;4.0;0.2631852241004745
97;317.0;11.0;9.0;4.0;0.2631852241004745
98;317.0;11.0;9.0;4.0;0.2631852241004745
99;317.0;11.0;9.0;4.0;0.2631852241004745
100;317.0;11.0;9.0;4.0;0.2631852241004745
101;317.0;11.0;9.0;4.0;0.2631852241004745
102;317.0;11.0;9.0;4.0;0.2631852241004745
103;317.0;11.0;9.0;4.0;0.2631852241004745
104;317.0;11.0;9.0;4.0;0.2631852241004745
105;317.0;11.0;9.0;4.0;0.2631852241004745
106;317.0;11.0;9.0;4.0;0.2631852241004745
107;317.0;11.0;9.0;4.0;0.2631852241004745
108;317.0;11.0;9.0;4.0;0.2631852241004745
109;317.0;11.0;9.0;4.0;0.2631852241004745
110;247.0;135.0;10.0;2.0;0.2625412996449285
111;248.0;131.0;9.0;2.0;0.261242391208862
112;250.0;127.0;9.0;2.0;0.26110120535056625
113;249.0;123.0;9.0;2.0;0.26102400211963117
114;245.0;120.0;9.0;2.0;0.2609465778617497
115;245.0;120.0;9.0;2.0;0.2609465778617497
116;245.0;120.0;9.0;2.0;0.2609465778617497
117;245.0;120.0;9.0;2.0;0.2609465778617497
118;241.0;116.0;9.0;2.0;0.26090246834362246
119;239.0;116.0;9.0;2.0;0.2608457519551599
120;239.0;116.0;9.0;2.0;0.2608457519551599
121;239.0;116.0;9.0;2.0;0.2608457519551599
122;239.0;116.0;9.0;2.0;0.2608457519551599
123;239.0;116.0;9.0;2.0;0.2608457519551599
124;239.0;116.0;9.0;2.0;0.2608457519551599
125;239.0;116.0;9.0;2.0;0.2608457519551599
126;239.0;116.0;9.0;2.0;0.2608457519551599
127;239.0;116.0;9.0;2.0;0.2608457519551599
128;239.0;116.0;9.0;2.0;0.2608457519551599
129;239.0;116.0;9.0;2.0;0.2608457519551599
130;239.0;116.0;9.0;2.0;0.2608457519551599
131;239.0;116.0;9.0;2.0;0.2608457519551599
132;239.0;116.0;9.0;2.0;0.2608457519551599
133;239.0;116.0;9.0;2.0;0.2608457519551599
134;239.0;116.0;9.0;2.0;0.2608457519551599
135;239.0;116.0;9.0;2.0;0.2608457519551599
136;239.0;116.0;9.0;2.0;0.2608457519551599
137;239.0;116.0;9.0;2.0;0.2608457519551599
138;239.0;116.0;9.0;2.0;0.2608457519551599
139;239.0;116.0;9.0;2.0;0.2608457519551599
140;239.0;116.0;9.0;2.0;0.2608457519551599
141;239.0;116.0;9.0;2.0;0.2608457519551599
142;232.0;112.0;9.0;2.0;0.2607560428948172
143;232.0;112.0;9.0;2.0;0.2607560428948172
144;231.0;112.0;9.0;2.0;0.2606476620734455
145;231.0;112.0;9.0;2.0;0.2606476620734455
146;229.0;112.0;9.0;2.0;0.2605866016806411
147;229.0;112.0;9.0;2.0;0.2605866016806411
148;229.0;112.0;9.0;2.0;0.2605866016806411
149;227.0;109.0;9.0;2.0;0.26052158631497635
150;226.0;109.0;9.0;2.0;0.2605135658552068
151;225.0;108.0;9.0;2.0;0.2604449282872873
152;225.0;108.0;9.0;2.0;0.2604449282872873
153;225.0;108.0;9.0;2.0;0.2604449282872873
154;225.0;108.0;9.0;2.0;0.2604449282872873
155;225.0;108.0;9.0;2.0;0.2604449282872873
156;225.0;108.0;9.0;2.0;0.2604449282872873
157;225.0;108.0;9.0;2.0;0.2604449282872873
158;225.0;108.0;9.0;2.0;0.2604449282872873
159;225.0;108.0;9.0;2.0;0.2604449282872873
160;225.0;108.0;9.0;2.0;0.2604449282872873
161;218.0;103.0;9.0;2.0;0.2604293124672422
162;218.0;103.0;9.0;2.0;0.2604293124672422
163;218.0;103.0;9.0;2.0;0.2604293124672422
164;218.0;103.0;9.0;2.0;0.2604293124672422
165;218.0;103.0;9.0;2.0;0.2604293124672422
166;218.0;103.0;9.0;2.0;0.2604293124672422
167;218.0;103.0;9.0;2.0;0.2604293124672422
168;218.0;103.0;9.0;2.0;0.2604293124672422
169;218.0;103.0;9.0;2.0;0.2604293124672422
170;218.0;103.0;9.0;2.0;0.2604293124672422
171;218.0;103.0;9.0;2.0;0.2604293124672422
172;218.0;103.0;9.0;2.0;0.2604293124672422
173;218.0;103.0;9.0;2.0;0.2604293124672422
174;218.0;103.0;9.0;2.0;0.2604293124672422
175;218.0;103.0;9.0;2.0;0.2604293124672422
176;218.0;103.0;9.0;2.0;0.2604293124672422
177;218.0;103.0;9.0;2.0;0.2604293124672422
178;218.0;103.0;9.0;2.0;0.2604293124672422
179;218.0;103.0;9.0;2.0;0.2604293124672422
180;218.0;103.0;9.0;2.0;0.2604293124672422
181;218.0;103.0;9.0;2.0;0.2604293124672422
182;218.0;103.0;9.0;2.0;0.2604293124672422
183;218.0;103.0;9.0;2.0;0.2604293124672422
184;218.0;103.0;9.0;2.0;0.2604293124672422
