;N_estimators;Max_depth;Booster;Lambda;Alpha;Fitness
0;357;31;gbtree;0.7364;0.1;0.26662214703934295
1;357;31;gbtree;0.7364;0.1;0.26662214703934295
2;357;31;gbtree;0.7364;0.1;0.26662214703934295
3;357;31;gbtree;0.7364;0.1;0.26662214703934295
4;363;73;gbtree;0.6093;0.0002;0.2557599837945641
5;386;116;gbtree;0.7462;0.0591;0.24692541478748234
6;386;116;gbtree;0.7462;0.0591;0.24692541478748234
7;386;116;gbtree;0.7462;0.0591;0.24692541478748234
8;386;116;gbtree;0.7462;0.0591;0.24692541478748234
9;386;114;gbtree;0.7628;0.0579;0.2452115642289307
10;386;114;gbtree;0.7628;0.0579;0.2452115642289307
11;386;114;gbtree;0.7628;0.0579;0.2452115642289307
12;385;119;gbtree;0.7647;0.0578;0.2447988814898157
13;385;119;gbtree;0.7647;0.0578;0.2447988814898157
14;385;119;gbtree;0.7647;0.0578;0.2447988814898157
