;Reservoirs;Sparsity;Spectral Radius;Fitness
0;360.0;0.6012;0.238;0.4062005943804487
1;360.0;0.6012;0.238;0.4062005943804487
2;360.0;0.6012;0.238;0.4062005943804487
3;370.0;0.6931;0.425;0.3748096235329302
4;18.0;0.7904;0.3591;0.3193947694535687
5;18.0;0.7904;0.3591;0.3193947694535687
6;18.0;0.7904;0.3591;0.3193947694535687
7;18.0;0.7904;0.3591;0.3193947694535687
8;18.0;0.7904;0.3591;0.3193947694535687
9;18.0;0.7904;0.3591;0.3193947694535687
10;18.0;0.7904;0.3591;0.3193947694535687
11;18.0;0.7904;0.3591;0.3193947694535687
12;18.0;0.7904;0.3591;0.3193947694535687
13;18.0;0.7904;0.3591;0.3193947694535687
14;18.0;0.7904;0.3591;0.3193947694535687
