;Hidden Layers;Alpha;Activation;Fitness
0;241;0.34853522654285374;logistic;0.26151098736445816
1;256;0.05585558119747969;logistic;0.2560670558817316
2;296;0.9591527994524396;tanh;0.24848667592868692
3;296;0.9591527994524396;tanh;0.24848667592868692
4;296;0.9591527994524396;tanh;0.24848667592868692
5;296;0.9591527994524396;tanh;0.24848667592868692
6;296;0.9440655010104377;tanh;0.2396733743017595
7;296;0.9440655010104377;tanh;0.2396733743017595
8;296;0.9440655010104377;tanh;0.2396733743017595
9;296;0.9440655010104377;tanh;0.2396733743017595
10;296;0.9440655010104377;tanh;0.2396733743017595
11;296;0.9440655010104377;tanh;0.2396733743017595
12;296;0.9440655010104377;tanh;0.2396733743017595
13;296;0.9440655010104377;tanh;0.2396733743017595
14;296;0.9469523082868384;tanh;0.23768617810185846
