;Units;Epochs;Batch Size;Activation;Fitness
0;129;197;213;softmax;0.56716835
1;129;197;213;softmax;0.56716835
2;129;197;213;softmax;0.56716835
3;113;397;162;sigmoid;0.47586894
4;113;397;162;sigmoid;0.47586894
5;113;397;162;sigmoid;0.47586894
6;113;397;162;sigmoid;0.47586894
7;113;397;162;sigmoid;0.47586894
8;113;397;162;sigmoid;0.47586894
9;113;397;162;sigmoid;0.47586894
10;113;397;162;sigmoid;0.47586894
11;113;397;162;sigmoid;0.47586894
12;113;397;162;sigmoid;0.47586894
13;113;397;162;sigmoid;0.47586894
14;113;397;162;sigmoid;0.47586894
15;113;397;162;sigmoid;0.47586894
16;113;397;162;sigmoid;0.47586894
17;113;397;162;sigmoid;0.47586894
18;113;397;162;sigmoid;0.47586894
19;113;397;162;sigmoid;0.47586894
20;113;397;162;sigmoid;0.47586894
21;113;397;162;sigmoid;0.47586894
22;113;397;162;sigmoid;0.47586894
23;113;397;162;sigmoid;0.47586894
24;113;397;162;sigmoid;0.47586894
25;113;397;162;sigmoid;0.47586894
26;113;397;162;sigmoid;0.47586894
27;113;397;162;sigmoid;0.47586894
28;113;397;162;sigmoid;0.47586894
29;113;397;162;sigmoid;0.47586894
30;113;397;162;sigmoid;0.47586894
31;113;397;162;sigmoid;0.47586894
32;113;397;162;sigmoid;0.47586894
33;113;397;162;sigmoid;0.47586894
34;113;397;162;sigmoid;0.47586894
35;113;397;162;sigmoid;0.47586894
36;113;397;162;sigmoid;0.47586894
37;113;397;162;sigmoid;0.47586894
38;113;397;162;sigmoid;0.47586894
39;113;397;162;sigmoid;0.47586894
40;113;397;162;sigmoid;0.47586894
41;113;397;162;sigmoid;0.47586894
42;113;397;162;sigmoid;0.47586894
43;113;397;162;sigmoid;0.47586894
44;113;397;162;sigmoid;0.47586894
45;113;397;162;sigmoid;0.47586894
46;113;397;162;sigmoid;0.47586894
47;113;397;162;sigmoid;0.47586894
48;113;397;162;sigmoid;0.47586894
49;113;397;162;sigmoid;0.47586894
50;113;397;162;sigmoid;0.47586894
51;113;397;162;sigmoid;0.47586894
52;113;397;162;sigmoid;0.47586894
53;113;397;162;sigmoid;0.47586894
54;113;397;162;sigmoid;0.47586894
55;113;397;162;sigmoid;0.47586894
56;113;397;162;sigmoid;0.47586894
57;113;397;162;sigmoid;0.47586894
58;113;397;162;sigmoid;0.47586894
59;113;397;162;sigmoid;0.47586894
60;113;397;162;sigmoid;0.47586894
61;113;397;162;sigmoid;0.47586894
62;113;397;162;sigmoid;0.47586894
63;113;397;162;sigmoid;0.47586894
64;113;397;162;sigmoid;0.47586894
65;113;397;162;sigmoid;0.47586894
66;113;397;162;sigmoid;0.47586894
67;113;397;162;sigmoid;0.47586894
68;113;397;162;sigmoid;0.47586894
