;Units;Epochs;Batch Size;Activation;Fitness
0;219;223;247;softsign;0.63622993
1;346;243;171;softmax;0.5909557
2;346;243;171;softmax;0.5909557
3;346;243;171;softmax;0.5909557
4;346;243;171;softmax;0.5909557
5;346;243;171;softmax;0.5909557
6;346;243;171;softmax;0.5909557
7;387;220;157;softmax;0.57531446
8;387;220;157;softmax;0.57531446
9;387;220;157;softmax;0.57531446
10;387;220;157;softmax;0.57531446
11;387;220;157;softmax;0.57531446
12;25;320;395;softplus;0.45741835
13;25;320;395;softplus;0.45741835
14;25;320;395;softplus;0.45741835
15;25;320;395;softplus;0.45741835
16;25;320;395;softplus;0.45741835
17;25;320;395;softplus;0.45741835
18;25;320;395;softplus;0.45741835
19;25;320;395;softplus;0.45741835
20;25;320;395;softplus;0.45741835
21;25;320;395;softplus;0.45741835
22;25;320;395;softplus;0.45741835
23;25;320;395;softplus;0.45741835
24;25;320;395;softplus;0.45741835
25;25;320;395;softplus;0.45741835
26;25;320;395;softplus;0.45741835
27;25;320;395;softplus;0.45741835
28;25;320;395;softplus;0.45741835
29;25;320;395;softplus;0.45741835
30;25;320;395;softplus;0.45741835
31;25;320;395;softplus;0.45741835
32;25;320;395;softplus;0.45741835
33;25;320;395;softplus;0.45741835
34;25;320;395;softplus;0.45741835
35;25;320;395;softplus;0.45741835
36;25;320;395;softplus;0.45741835
37;25;320;395;softplus;0.45741835
38;25;320;395;softplus;0.45741835
39;25;320;395;softplus;0.45741835
40;25;320;395;softplus;0.45741835
41;25;320;395;softplus;0.45741835
42;25;320;395;softplus;0.45741835
43;25;320;395;softplus;0.45741835
44;25;320;395;softplus;0.45741835
45;25;320;395;softplus;0.45741835
46;25;320;395;softplus;0.45741835
47;25;320;395;softplus;0.45741835
48;25;320;395;softplus;0.45741835
49;25;320;395;softplus;0.45741835
50;25;320;395;softplus;0.45741835
51;25;320;395;softplus;0.45741835
52;25;320;395;softplus;0.45741835
53;25;320;395;softplus;0.45741835
54;25;320;395;softplus;0.45741835
55;25;320;395;softplus;0.45741835
56;25;320;395;softplus;0.45741835
57;25;320;395;softplus;0.45741835
58;25;320;395;softplus;0.45741835
59;25;320;395;softplus;0.45741835
60;25;320;395;softplus;0.45741835
61;25;320;395;softplus;0.45741835
62;25;320;395;softplus;0.45741835
63;25;320;395;softplus;0.45741835
64;25;320;395;softplus;0.45741835
65;25;320;395;softplus;0.45741835
66;25;320;395;softplus;0.45741835
67;25;320;395;softplus;0.45741835
68;25;320;395;softplus;0.45741835
69;25;320;395;softplus;0.45741835
70;25;320;395;softplus;0.45741835
71;25;320;395;softplus;0.45741835
72;25;320;395;softplus;0.45741835
73;25;320;395;softplus;0.45741835
74;25;320;395;softplus;0.45741835
75;25;320;395;softplus;0.45741835
76;25;320;395;softplus;0.45741835
77;25;320;395;softplus;0.45741835
78;25;320;395;softplus;0.45741835
79;25;320;395;softplus;0.45741835
80;25;320;395;softplus;0.45741835
81;25;320;395;softplus;0.45741835
82;25;320;395;softplus;0.45741835
83;25;320;395;softplus;0.45741835
84;25;320;395;softplus;0.45741835
85;25;320;395;softplus;0.45741835
86;25;320;395;softplus;0.45741835
87;25;320;395;softplus;0.45741835
88;25;320;395;softplus;0.45741835
89;25;320;395;softplus;0.45741835
90;25;320;395;softplus;0.45741835
91;25;320;395;softplus;0.45741835
92;25;320;395;softplus;0.45741835
93;25;320;395;softplus;0.45741835
94;25;320;395;softplus;0.45741835
95;25;320;395;softplus;0.45741835
96;25;320;395;softplus;0.45741835
97;25;320;395;softplus;0.45741835
98;25;320;395;softplus;0.45741835
99;25;320;395;softplus;0.45741835
100;25;320;395;softplus;0.45741835
101;25;320;395;softplus;0.45741835
102;25;320;395;softplus;0.45741835
103;25;320;395;softplus;0.45741835
104;25;320;395;softplus;0.45741835
105;25;320;395;softplus;0.45741835
106;25;320;395;softplus;0.45741835
107;25;320;395;softplus;0.45741835
108;25;320;395;softplus;0.45741835
109;25;320;395;softplus;0.45741835
110;25;320;395;softplus;0.45741835
111;25;320;395;softplus;0.45741835
112;25;320;395;softplus;0.45741835
113;25;320;395;softplus;0.45741835
114;25;320;395;softplus;0.45741835
115;25;320;395;softplus;0.45741835
116;25;320;395;softplus;0.45741835
117;25;320;395;softplus;0.45741835
118;25;320;395;softplus;0.45741835
119;25;320;395;softplus;0.45741835
120;25;320;395;softplus;0.45741835
121;25;320;395;softplus;0.45741835
122;25;320;395;softplus;0.45741835
123;25;320;395;softplus;0.45741835
124;25;320;395;softplus;0.45741835
125;25;320;395;softplus;0.45741835
126;25;320;395;softplus;0.45741835
127;25;320;395;softplus;0.45741835
128;25;320;395;softplus;0.45741835
129;25;320;395;softplus;0.45741835
130;25;320;395;softplus;0.45741835
131;25;320;395;softplus;0.45741835
132;25;320;395;softplus;0.45741835
133;25;320;395;softplus;0.45741835
134;25;320;395;softplus;0.45741835
135;25;320;395;softplus;0.45741835
136;25;320;395;softplus;0.45741835
137;25;320;395;softplus;0.45741835
138;25;320;395;softplus;0.45741835
139;25;320;395;softplus;0.45741835
140;25;320;395;softplus;0.45741835
141;25;320;395;softplus;0.45741835
142;25;320;395;softplus;0.45741835
143;25;320;395;softplus;0.45741835
144;25;320;395;softplus;0.45741835
145;25;320;395;softplus;0.45741835
146;25;320;395;softplus;0.45741835
147;25;320;395;softplus;0.45741835
148;25;320;395;softplus;0.45741835
149;25;320;395;softplus;0.45741835
150;25;320;395;softplus;0.45741835
151;25;320;395;softplus;0.45741835
152;25;320;395;softplus;0.45741835
153;25;320;395;softplus;0.45741835
154;25;320;395;softplus;0.45741835
155;25;320;395;softplus;0.45741835
156;25;320;395;softplus;0.45741835
157;25;320;395;softplus;0.45741835
158;25;320;395;softplus;0.45741835
159;25;320;395;softplus;0.45741835
160;25;320;395;softplus;0.45741835
161;25;320;395;softplus;0.45741835
162;25;320;395;softplus;0.45741835
163;25;320;395;softplus;0.45741835
164;25;320;395;softplus;0.45741835
165;25;320;395;softplus;0.45741835
166;25;320;395;softplus;0.45741835
167;25;320;395;softplus;0.45741835
