;N_estimators;Max_depth;Booster;Lambda;Alpha;Fitness
0;305;190;gbtree;0.99;0.79;0.29993860433108355
1;380;172;gbtree;0.47500000000000003;0.715;0.29914708472024537
2;239;66;gbtree;0.215;0.075;0.27363338374643403
3;239;66;gbtree;0.215;0.075;0.27363338374643403
4;239;66;gbtree;0.215;0.075;0.27363338374643403
5;239;66;gbtree;0.215;0.075;0.27363338374643403
6;239;66;gbtree;0.215;0.075;0.27363338374643403
7;239;66;gbtree;0.215;0.075;0.27363338374643403
8;239;66;gbtree;0.215;0.075;0.27363338374643403
9;22;139;gbtree;0.655;0.09;0.26072713895075766
10;22;139;gbtree;0.655;0.09;0.26072713895075766
11;22;139;gbtree;0.655;0.09;0.26072713895075766
12;22;139;gbtree;0.655;0.09;0.26072713895075766
13;22;139;gbtree;0.655;0.09;0.26072713895075766
14;22;139;gbtree;0.655;0.09;0.26072713895075766
15;22;139;gbtree;0.655;0.09;0.26072713895075766
16;22;139;gbtree;0.655;0.09;0.26072713895075766
17;22;139;gbtree;0.655;0.09;0.26072713895075766
18;22;139;gbtree;0.655;0.09;0.26072713895075766
19;22;139;gbtree;0.655;0.09;0.26072713895075766
20;22;139;gbtree;0.655;0.09;0.26072713895075766
21;22;139;gbtree;0.655;0.09;0.26072713895075766
22;22;139;gbtree;0.655;0.09;0.26072713895075766
23;22;139;gbtree;0.655;0.09;0.26072713895075766
24;22;139;gbtree;0.655;0.09;0.26072713895075766
25;22;139;gbtree;0.655;0.09;0.26072713895075766
26;22;139;gbtree;0.655;0.09;0.26072713895075766
27;22;139;gbtree;0.655;0.09;0.26072713895075766
28;22;139;gbtree;0.655;0.09;0.26072713895075766
29;22;139;gbtree;0.655;0.09;0.26072713895075766
30;22;139;gbtree;0.655;0.09;0.26072713895075766
31;22;139;gbtree;0.655;0.09;0.26072713895075766
32;22;139;gbtree;0.655;0.09;0.26072713895075766
33;22;139;gbtree;0.655;0.09;0.26072713895075766
34;22;139;gbtree;0.655;0.09;0.26072713895075766
35;22;139;gbtree;0.655;0.09;0.26072713895075766
36;22;139;gbtree;0.655;0.09;0.26072713895075766
37;22;139;gbtree;0.655;0.09;0.26072713895075766
38;22;139;gbtree;0.655;0.09;0.26072713895075766
39;22;139;gbtree;0.655;0.09;0.26072713895075766
40;22;139;gbtree;0.655;0.09;0.26072713895075766
41;22;139;gbtree;0.655;0.09;0.26072713895075766
42;22;139;gbtree;0.655;0.09;0.26072713895075766
43;22;139;gbtree;0.655;0.09;0.26072713895075766
44;302;305;gbtree;0.365;0.0;0.258714174806251
45;302;305;gbtree;0.365;0.0;0.258714174806251
46;302;305;gbtree;0.365;0.0;0.258714174806251
47;302;305;gbtree;0.365;0.0;0.258714174806251
48;302;305;gbtree;0.365;0.0;0.258714174806251
49;302;305;gbtree;0.365;0.0;0.258714174806251
50;302;305;gbtree;0.365;0.0;0.258714174806251
51;302;305;gbtree;0.365;0.0;0.258714174806251
52;302;305;gbtree;0.365;0.0;0.258714174806251
53;302;305;gbtree;0.365;0.0;0.258714174806251
54;302;305;gbtree;0.365;0.0;0.258714174806251
55;302;305;gbtree;0.365;0.0;0.258714174806251
56;302;305;gbtree;0.365;0.0;0.258714174806251
57;302;305;gbtree;0.365;0.0;0.258714174806251
58;302;305;gbtree;0.365;0.0;0.258714174806251
59;302;305;gbtree;0.365;0.0;0.258714174806251
60;302;305;gbtree;0.365;0.0;0.258714174806251
61;302;305;gbtree;0.365;0.0;0.258714174806251
62;302;305;gbtree;0.365;0.0;0.258714174806251
63;302;305;gbtree;0.365;0.0;0.258714174806251
64;302;305;gbtree;0.365;0.0;0.258714174806251
65;302;305;gbtree;0.365;0.0;0.258714174806251
66;302;305;gbtree;0.365;0.0;0.258714174806251
67;302;305;gbtree;0.365;0.0;0.258714174806251
68;302;305;gbtree;0.365;0.0;0.258714174806251
69;302;305;gbtree;0.365;0.0;0.258714174806251
70;302;305;gbtree;0.365;0.0;0.258714174806251
71;302;305;gbtree;0.365;0.0;0.258714174806251
72;302;305;gbtree;0.365;0.0;0.258714174806251
73;302;305;gbtree;0.365;0.0;0.258714174806251
74;302;305;gbtree;0.365;0.0;0.258714174806251
75;302;305;gbtree;0.365;0.0;0.258714174806251
76;302;305;gbtree;0.365;0.0;0.258714174806251
77;302;305;gbtree;0.365;0.0;0.258714174806251
78;302;305;gbtree;0.365;0.0;0.258714174806251
79;302;305;gbtree;0.365;0.0;0.258714174806251
80;302;305;gbtree;0.365;0.0;0.258714174806251
81;302;305;gbtree;0.365;0.0;0.258714174806251
82;302;305;gbtree;0.365;0.0;0.258714174806251
83;302;305;gbtree;0.365;0.0;0.258714174806251
84;302;305;gbtree;0.365;0.0;0.258714174806251
85;302;305;gbtree;0.365;0.0;0.258714174806251
86;302;305;gbtree;0.365;0.0;0.258714174806251
87;302;305;gbtree;0.365;0.0;0.258714174806251
88;302;305;gbtree;0.365;0.0;0.258714174806251
89;302;305;gbtree;0.365;0.0;0.258714174806251
90;302;305;gbtree;0.365;0.0;0.258714174806251
91;302;305;gbtree;0.365;0.0;0.258714174806251
92;302;305;gbtree;0.365;0.0;0.258714174806251
93;302;305;gbtree;0.365;0.0;0.258714174806251
94;302;305;gbtree;0.365;0.0;0.258714174806251
95;302;305;gbtree;0.365;0.0;0.258714174806251
96;302;305;gbtree;0.365;0.0;0.258714174806251
97;302;305;gbtree;0.365;0.0;0.258714174806251
98;302;305;gbtree;0.365;0.0;0.258714174806251
99;302;305;gbtree;0.365;0.0;0.258714174806251
100;302;305;gbtree;0.365;0.0;0.258714174806251
101;302;305;gbtree;0.365;0.0;0.258714174806251
102;302;305;gbtree;0.365;0.0;0.258714174806251
103;302;305;gbtree;0.365;0.0;0.258714174806251
104;302;305;gbtree;0.365;0.0;0.258714174806251
105;302;305;gbtree;0.365;0.0;0.258714174806251
106;302;305;gbtree;0.365;0.0;0.258714174806251
107;302;305;gbtree;0.365;0.0;0.258714174806251
108;302;305;gbtree;0.365;0.0;0.258714174806251
109;302;305;gbtree;0.365;0.0;0.258714174806251
110;302;305;gbtree;0.365;0.0;0.258714174806251
111;302;305;gbtree;0.365;0.0;0.258714174806251
112;302;305;gbtree;0.365;0.0;0.258714174806251
113;302;305;gbtree;0.365;0.0;0.258714174806251
114;302;305;gbtree;0.365;0.0;0.258714174806251
115;302;305;gbtree;0.365;0.0;0.258714174806251
116;302;305;gbtree;0.365;0.0;0.258714174806251
117;302;305;gbtree;0.365;0.0;0.258714174806251
118;302;305;gbtree;0.365;0.0;0.258714174806251
119;302;305;gbtree;0.365;0.0;0.258714174806251
120;302;305;gbtree;0.365;0.0;0.258714174806251
121;302;305;gbtree;0.365;0.0;0.258714174806251
122;302;305;gbtree;0.365;0.0;0.258714174806251
123;302;305;gbtree;0.365;0.0;0.258714174806251
124;302;305;gbtree;0.365;0.0;0.258714174806251
125;302;305;gbtree;0.365;0.0;0.258714174806251
126;302;305;gbtree;0.365;0.0;0.258714174806251
127;302;305;gbtree;0.365;0.0;0.258714174806251
128;302;305;gbtree;0.365;0.0;0.258714174806251
129;302;305;gbtree;0.365;0.0;0.258714174806251
130;302;305;gbtree;0.365;0.0;0.258714174806251
131;302;305;gbtree;0.365;0.0;0.258714174806251
132;302;305;gbtree;0.365;0.0;0.258714174806251
133;302;305;gbtree;0.365;0.0;0.258714174806251
134;302;305;gbtree;0.365;0.0;0.258714174806251
135;302;305;gbtree;0.365;0.0;0.258714174806251
136;302;305;gbtree;0.365;0.0;0.258714174806251
137;302;305;gbtree;0.365;0.0;0.258714174806251
138;302;305;gbtree;0.365;0.0;0.258714174806251
139;302;305;gbtree;0.365;0.0;0.258714174806251
140;302;305;gbtree;0.365;0.0;0.258714174806251
141;302;305;gbtree;0.365;0.0;0.258714174806251
142;302;305;gbtree;0.365;0.0;0.258714174806251
143;302;305;gbtree;0.365;0.0;0.258714174806251
144;302;305;gbtree;0.365;0.0;0.258714174806251
145;302;305;gbtree;0.365;0.0;0.258714174806251
146;302;305;gbtree;0.365;0.0;0.258714174806251
147;302;305;gbtree;0.365;0.0;0.258714174806251
148;302;305;gbtree;0.365;0.0;0.258714174806251
149;302;305;gbtree;0.365;0.0;0.258714174806251
150;302;305;gbtree;0.365;0.0;0.258714174806251
