;Units;Epochs;Batch Size;Activation;Fitness
0;305;190;35;tanh;0.58267224
1;48;188;297;softmax;0.55667716
2;48;188;297;softmax;0.55667716
3;48;188;297;softmax;0.55667716
4;48;188;297;softmax;0.55667716
5;13;126;367;softmax;0.5331326
6;10;338;390;softmax;0.52479804
7;10;338;390;softmax;0.52479804
8;10;338;390;softmax;0.52479804
9;10;338;390;softmax;0.52479804
10;10;338;390;softmax;0.52479804
11;10;338;390;softmax;0.52479804
12;10;338;390;softmax;0.52479804
13;10;338;390;softmax;0.52479804
14;10;338;390;softmax;0.52479804
15;10;338;390;softmax;0.52479804
16;10;338;390;softmax;0.52479804
17;10;338;390;softmax;0.52479804
18;10;338;390;softmax;0.52479804
19;10;338;390;softmax;0.52479804
20;10;338;390;softmax;0.52479804
21;10;338;390;softmax;0.52479804
22;10;338;390;softmax;0.52479804
23;10;338;390;softmax;0.52479804
24;10;338;390;softmax;0.52479804
25;10;338;390;softmax;0.52479804
26;10;338;390;softmax;0.52479804
27;10;338;390;softmax;0.52479804
28;10;338;390;softmax;0.52479804
29;10;338;390;softmax;0.52479804
30;10;338;390;softmax;0.52479804
31;10;338;390;softmax;0.52479804
32;10;338;390;softmax;0.52479804
33;138;62;105;softmax;0.52070075
34;138;62;105;softmax;0.52070075
35;138;62;105;softmax;0.52070075
36;55;80;105;softmax;0.5011987
37;55;80;105;softmax;0.5011987
38;55;80;105;softmax;0.5011987
39;55;80;105;softmax;0.5011987
40;55;80;105;softmax;0.5011987
41;55;80;105;softmax;0.5011987
42;55;80;105;softmax;0.5011987
43;55;80;105;softmax;0.5011987
44;55;80;105;softmax;0.5011987
45;55;80;105;softmax;0.5011987
46;55;80;105;softmax;0.5011987
47;55;80;105;softmax;0.5011987
48;55;80;105;softmax;0.5011987
49;55;80;105;softmax;0.5011987
50;55;80;105;softmax;0.5011987
51;55;80;105;softmax;0.5011987
52;55;80;105;softmax;0.5011987
53;55;80;105;softmax;0.5011987
54;55;80;105;softmax;0.5011987
55;55;80;105;softmax;0.5011987
56;55;80;105;softmax;0.5011987
57;55;80;105;softmax;0.5011987
58;55;80;105;softmax;0.5011987
59;55;80;105;softmax;0.5011987
60;55;80;105;softmax;0.5011987
61;55;80;105;softmax;0.5011987
62;55;80;105;softmax;0.5011987
63;55;80;105;softmax;0.5011987
64;55;80;105;softmax;0.5011987
65;55;80;105;softmax;0.5011987
66;55;80;105;softmax;0.5011987
67;55;80;105;softmax;0.5011987
68;55;80;105;softmax;0.5011987
69;55;80;105;softmax;0.5011987
70;55;80;105;softmax;0.5011987
71;55;80;105;softmax;0.5011987
72;55;80;105;softmax;0.5011987
73;55;80;105;softmax;0.5011987
74;55;80;105;softmax;0.5011987
75;55;80;105;softmax;0.5011987
76;55;80;105;softmax;0.5011987
77;55;80;105;softmax;0.5011987
78;55;80;105;softmax;0.5011987
79;55;80;105;softmax;0.5011987
80;55;80;105;softmax;0.5011987
81;55;80;105;softmax;0.5011987
82;55;80;105;softmax;0.5011987
83;55;80;105;softmax;0.5011987
84;55;80;105;softmax;0.5011987
85;55;80;105;softmax;0.5011987
86;55;80;105;softmax;0.5011987
87;55;80;105;softmax;0.5011987
88;55;80;105;softmax;0.5011987
89;55;80;105;softmax;0.5011987
90;55;80;105;softmax;0.5011987
91;55;80;105;softmax;0.5011987
92;55;80;105;softmax;0.5011987
93;55;80;105;softmax;0.5011987
94;55;80;105;softmax;0.5011987
95;55;80;105;softmax;0.5011987
96;55;80;105;softmax;0.5011987
97;55;80;105;softmax;0.5011987
98;55;80;105;softmax;0.5011987
99;55;80;105;softmax;0.5011987
100;55;80;105;softmax;0.5011987
101;55;80;105;softmax;0.5011987
102;55;80;105;softmax;0.5011987
103;55;80;105;softmax;0.5011987
104;55;80;105;softmax;0.5011987
105;55;80;105;softmax;0.5011987
106;55;80;105;softmax;0.5011987
107;55;80;105;softmax;0.5011987
108;55;80;105;softmax;0.5011987
109;55;80;105;softmax;0.5011987
110;55;80;105;softmax;0.5011987
111;55;80;105;softmax;0.5011987
112;55;80;105;softmax;0.5011987
113;55;80;105;softmax;0.5011987
114;55;80;105;softmax;0.5011987
115;55;80;105;softmax;0.5011987
116;55;80;105;softmax;0.5011987
117;55;80;105;softmax;0.5011987
118;55;80;105;softmax;0.5011987
119;55;80;105;softmax;0.5011987
120;55;80;105;softmax;0.5011987
121;55;80;105;softmax;0.5011987
122;55;80;105;softmax;0.5011987
123;55;80;105;softmax;0.5011987
124;55;80;105;softmax;0.5011987
125;55;80;105;softmax;0.5011987
126;55;80;105;softmax;0.5011987
127;55;80;105;softmax;0.5011987
128;55;80;105;softmax;0.5011987
129;55;80;105;softmax;0.5011987
130;55;80;105;softmax;0.5011987
131;55;80;105;softmax;0.5011987
132;55;80;105;softmax;0.5011987
133;55;80;105;softmax;0.5011987
134;55;80;105;softmax;0.5011987
135;55;80;105;softmax;0.5011987
136;55;80;105;softmax;0.5011987
137;55;80;105;softmax;0.5011987
138;55;80;105;softmax;0.5011987
139;55;80;105;softmax;0.5011987
140;55;80;105;softmax;0.5011987
141;55;80;105;softmax;0.5011987
142;55;80;105;softmax;0.5011987
143;55;80;105;softmax;0.5011987
144;55;80;105;softmax;0.5011987
145;55;80;105;softmax;0.5011987
146;55;80;105;softmax;0.5011987
147;55;80;105;softmax;0.5011987
148;55;80;105;softmax;0.5011987
149;55;80;105;softmax;0.5011987
150;55;80;105;softmax;0.5011987
151;55;80;105;softmax;0.5011987
152;55;80;105;softmax;0.5011987
153;55;80;105;softmax;0.5011987
154;55;80;105;softmax;0.5011987
155;55;80;105;softmax;0.5011987
156;55;80;105;softmax;0.5011987
157;55;80;105;softmax;0.5011987
158;55;80;105;softmax;0.5011987
159;55;80;105;softmax;0.5011987
160;55;80;105;softmax;0.5011987
161;55;80;105;softmax;0.5011987
162;55;80;105;softmax;0.5011987
163;55;80;105;softmax;0.5011987
164;55;80;105;softmax;0.5011987
165;55;80;105;softmax;0.5011987
166;55;80;105;softmax;0.5011987
167;55;80;105;softmax;0.5011987
168;55;80;105;softmax;0.5011987
169;55;80;105;softmax;0.5011987
170;55;80;105;softmax;0.5011987
171;55;80;105;softmax;0.5011987
172;55;80;105;softmax;0.5011987
173;55;80;105;softmax;0.5011987
174;55;80;105;softmax;0.5011987
175;55;80;105;softmax;0.5011987
176;55;80;105;softmax;0.5011987
177;55;80;105;softmax;0.5011987
178;55;80;105;softmax;0.5011987
179;55;80;105;softmax;0.5011987
180;55;80;105;softmax;0.5011987
181;55;80;105;softmax;0.5011987
182;55;80;105;softmax;0.5011987
183;55;80;105;softmax;0.5011987
184;55;80;105;softmax;0.5011987
185;55;80;105;softmax;0.5011987
186;55;80;105;softmax;0.5011987
187;55;80;105;softmax;0.5011987
188;55;80;105;softmax;0.5011987
189;55;80;105;softmax;0.5011987
190;55;80;105;softmax;0.5011987
191;55;80;105;softmax;0.5011987
192;55;80;105;softmax;0.5011987
193;55;80;105;softmax;0.5011987
194;55;80;105;softmax;0.5011987
195;55;80;105;softmax;0.5011987
196;55;80;105;softmax;0.5011987
197;55;80;105;softmax;0.5011987
198;55;80;105;softmax;0.5011987
199;55;80;105;softmax;0.5011987
200;55;80;105;softmax;0.5011987
201;55;80;105;softmax;0.5011987
202;55;80;105;softmax;0.5011987
203;55;80;105;softmax;0.5011987
204;55;80;105;softmax;0.5011987
205;55;80;105;softmax;0.5011987
206;55;80;105;softmax;0.5011987
207;55;80;105;softmax;0.5011987
208;55;80;105;softmax;0.5011987
209;55;80;105;softmax;0.5011987
210;55;80;105;softmax;0.5011987
211;55;80;105;softmax;0.5011987
212;55;80;105;softmax;0.5011987
213;55;80;105;softmax;0.5011987
214;55;80;105;softmax;0.5011987
215;55;80;105;softmax;0.5011987
216;55;80;105;softmax;0.5011987
217;55;80;105;softmax;0.5011987
218;55;80;105;softmax;0.5011987
219;55;80;105;softmax;0.5011987
220;55;80;105;softmax;0.5011987
221;55;80;105;softmax;0.5011987
222;55;80;105;softmax;0.5011987
223;55;80;105;softmax;0.5011987
224;55;80;105;softmax;0.5011987
225;55;80;105;softmax;0.5011987
