;Hidden Layers;Alpha;Activation;Fitness
0;219;0.53;relu;0.4901139774102292
1;373;0.31;tanh;0.28655585427729546
2;382;0.84;logistic;0.2710944011486408
3;198;0.49;tanh;0.26492716978784037
4;198;0.49;tanh;0.26492716978784037
5;198;0.49;tanh;0.26492716978784037
6;198;0.49;tanh;0.26492716978784037
7;198;0.49;tanh;0.26492716978784037
8;198;0.49;tanh;0.26492716978784037
9;198;0.49;tanh;0.26492716978784037
10;198;0.49;tanh;0.26492716978784037
11;198;0.49;tanh;0.26492716978784037
12;198;0.49;tanh;0.26492716978784037
13;198;0.49;tanh;0.26492716978784037
14;220;0.68;logistic;0.26053874610977146
15;220;0.68;logistic;0.26053874610977146
16;220;0.68;logistic;0.26053874610977146
17;220;0.68;logistic;0.26053874610977146
18;220;0.68;logistic;0.26053874610977146
19;220;0.68;logistic;0.26053874610977146
20;220;0.68;logistic;0.26053874610977146
21;220;0.68;logistic;0.26053874610977146
22;220;0.68;logistic;0.26053874610977146
23;220;0.68;logistic;0.26053874610977146
24;251;0.1;logistic;0.2573074718696606
25;251;0.1;logistic;0.2573074718696606
26;251;0.1;logistic;0.2573074718696606
27;251;0.1;logistic;0.2573074718696606
28;251;0.1;logistic;0.2573074718696606
29;251;0.1;logistic;0.2573074718696606
30;251;0.1;logistic;0.2573074718696606
31;251;0.1;logistic;0.2573074718696606
32;251;0.1;logistic;0.2573074718696606
33;251;0.1;logistic;0.2573074718696606
34;251;0.1;logistic;0.2573074718696606
35;251;0.1;logistic;0.2573074718696606
36;251;0.1;logistic;0.2573074718696606
37;251;0.1;logistic;0.2573074718696606
38;251;0.1;logistic;0.2573074718696606
39;251;0.1;logistic;0.2573074718696606
40;251;0.1;logistic;0.2573074718696606
41;251;0.1;logistic;0.2573074718696606
42;251;0.1;logistic;0.2573074718696606
43;251;0.1;logistic;0.2573074718696606
44;251;0.1;logistic;0.2573074718696606
45;251;0.1;logistic;0.2573074718696606
46;251;0.1;logistic;0.2573074718696606
47;251;0.1;logistic;0.2573074718696606
48;251;0.1;logistic;0.2573074718696606
49;251;0.1;logistic;0.2573074718696606
50;251;0.1;logistic;0.2573074718696606
51;251;0.1;logistic;0.2573074718696606
52;251;0.1;logistic;0.2573074718696606
53;251;0.1;logistic;0.2573074718696606
54;251;0.1;logistic;0.2573074718696606
55;251;0.1;logistic;0.2573074718696606
56;251;0.1;logistic;0.2573074718696606
57;251;0.1;logistic;0.2573074718696606
58;251;0.1;logistic;0.2573074718696606
59;251;0.1;logistic;0.2573074718696606
60;251;0.1;logistic;0.2573074718696606
61;251;0.1;logistic;0.2573074718696606
62;251;0.1;logistic;0.2573074718696606
63;251;0.1;logistic;0.2573074718696606
64;251;0.1;logistic;0.2573074718696606
65;251;0.1;logistic;0.2573074718696606
66;251;0.1;logistic;0.2573074718696606
67;251;0.1;logistic;0.2573074718696606
68;251;0.1;logistic;0.2573074718696606
69;251;0.1;logistic;0.2573074718696606
70;251;0.1;logistic;0.2573074718696606
71;251;0.1;logistic;0.2573074718696606
72;251;0.1;logistic;0.2573074718696606
73;251;0.1;logistic;0.2573074718696606
74;251;0.1;logistic;0.2573074718696606
75;251;0.1;logistic;0.2573074718696606
76;251;0.1;logistic;0.2573074718696606
77;251;0.1;logistic;0.2573074718696606
78;251;0.1;logistic;0.2573074718696606
79;251;0.1;logistic;0.2573074718696606
80;251;0.1;logistic;0.2573074718696606
81;251;0.1;logistic;0.2573074718696606
82;251;0.1;logistic;0.2573074718696606
83;251;0.1;logistic;0.2573074718696606
84;251;0.1;logistic;0.2573074718696606
85;251;0.1;logistic;0.2573074718696606
86;251;0.1;logistic;0.2573074718696606
87;251;0.1;logistic;0.2573074718696606
88;251;0.1;logistic;0.2573074718696606
89;251;0.1;logistic;0.2573074718696606
90;251;0.1;logistic;0.2573074718696606
91;251;0.1;logistic;0.2573074718696606
92;251;0.1;logistic;0.2573074718696606
93;251;0.1;logistic;0.2573074718696606
94;251;0.1;logistic;0.2573074718696606
95;251;0.1;logistic;0.2573074718696606
96;251;0.1;logistic;0.2573074718696606
97;251;0.1;logistic;0.2573074718696606
98;251;0.1;logistic;0.2573074718696606
99;251;0.1;logistic;0.2573074718696606
100;251;0.1;logistic;0.2573074718696606
101;251;0.1;logistic;0.2573074718696606
102;251;0.1;logistic;0.2573074718696606
103;251;0.1;logistic;0.2573074718696606
104;251;0.1;logistic;0.2573074718696606
105;251;0.1;logistic;0.2573074718696606
106;251;0.1;logistic;0.2573074718696606
107;251;0.1;logistic;0.2573074718696606
108;251;0.1;logistic;0.2573074718696606
109;251;0.1;logistic;0.2573074718696606
110;251;0.1;logistic;0.2573074718696606
111;251;0.1;logistic;0.2573074718696606
112;251;0.1;logistic;0.2573074718696606
113;251;0.1;logistic;0.2573074718696606
114;251;0.1;logistic;0.2573074718696606
115;251;0.1;logistic;0.2573074718696606
116;251;0.1;logistic;0.2573074718696606
117;251;0.1;logistic;0.2573074718696606
118;251;0.1;logistic;0.2573074718696606
119;251;0.1;logistic;0.2573074718696606
120;251;0.1;logistic;0.2573074718696606
121;251;0.1;logistic;0.2573074718696606
122;251;0.1;logistic;0.2573074718696606
