;Units;Epochs;Batch Size;Activation;Fitness
0;99;151;97;softsign;0.57092845
1;99;151;97;softsign;0.57092845
2;99;151;97;softsign;0.57092845
3;99;151;97;softsign;0.57092845
4;99;151;97;softsign;0.57092845
5;99;151;97;softsign;0.57092845
6;99;151;97;softsign;0.57092845
7;99;151;97;softsign;0.57092845
8;99;151;97;softsign;0.57092845
9;99;151;97;softsign;0.57092845
10;99;151;97;softsign;0.57092845
11;99;151;97;softsign;0.57092845
12;99;151;97;softsign;0.57092845
13;66;122;16;sigmoid;0.548263
14;66;122;16;sigmoid;0.548263
15;66;122;16;sigmoid;0.548263
16;66;122;16;sigmoid;0.548263
17;66;122;16;sigmoid;0.548263
18;66;122;16;sigmoid;0.548263
19;66;122;16;sigmoid;0.548263
20;66;122;16;sigmoid;0.548263
21;66;122;16;sigmoid;0.548263
22;66;122;16;sigmoid;0.548263
23;66;122;16;sigmoid;0.548263
24;66;122;16;sigmoid;0.548263
25;66;122;16;sigmoid;0.548263
26;300;382;378;sigmoid;0.5382065
27;280;290;252;sigmoid;0.5377317
28;280;290;252;sigmoid;0.5377317
29;280;290;252;sigmoid;0.5377317
30;280;290;252;sigmoid;0.5377317
31;280;290;252;sigmoid;0.5377317
32;72;213;220;sigmoid;0.49815917
33;72;213;220;sigmoid;0.49815917
34;136;147;227;mish;0.48442215
35;136;147;227;mish;0.48442215
36;136;147;227;mish;0.48442215
37;136;147;227;mish;0.48442215
38;136;147;227;mish;0.48442215
39;136;147;227;mish;0.48442215
40;136;147;227;mish;0.48442215
41;136;147;227;mish;0.48442215
42;136;147;227;mish;0.48442215
43;136;147;227;mish;0.48442215
44;136;147;227;mish;0.48442215
45;136;147;227;mish;0.48442215
46;136;147;227;mish;0.48442215
47;136;147;227;mish;0.48442215
48;136;147;227;mish;0.48442215
49;136;147;227;mish;0.48442215
50;136;147;227;mish;0.48442215
51;136;147;227;mish;0.48442215
52;136;147;227;mish;0.48442215
53;136;147;227;mish;0.48442215
54;136;147;227;mish;0.48442215
55;136;147;227;mish;0.48442215
56;136;147;227;mish;0.48442215
57;136;147;227;mish;0.48442215
58;136;147;227;mish;0.48442215
59;136;147;227;mish;0.48442215
60;136;147;227;mish;0.48442215
61;136;147;227;mish;0.48442215
62;136;147;227;mish;0.48442215
63;136;147;227;mish;0.48442215
64;136;147;227;mish;0.48442215
65;136;147;227;mish;0.48442215
66;136;147;227;mish;0.48442215
67;136;147;227;mish;0.48442215
68;136;147;227;mish;0.48442215
69;136;147;227;mish;0.48442215
70;136;147;227;mish;0.48442215
71;136;147;227;mish;0.48442215
72;136;147;227;mish;0.48442215
73;136;147;227;mish;0.48442215
74;136;147;227;mish;0.48442215
75;136;147;227;mish;0.48442215
76;136;147;227;mish;0.48442215
77;136;147;227;mish;0.48442215
78;136;147;227;mish;0.48442215
79;136;147;227;mish;0.48442215
80;136;147;227;mish;0.48442215
81;136;147;227;mish;0.48442215
82;136;147;227;mish;0.48442215
83;136;147;227;mish;0.48442215
84;136;147;227;mish;0.48442215
85;136;147;227;mish;0.48442215
86;136;147;227;mish;0.48442215
87;136;147;227;mish;0.48442215
88;136;147;227;mish;0.48442215
89;136;147;227;mish;0.48442215
90;136;147;227;mish;0.48442215
91;136;147;227;mish;0.48442215
92;136;147;227;mish;0.48442215
93;136;147;227;mish;0.48442215
