;N_estimators;Max_depth;Booster;Lambda;Alpha;Fitness
0;219;223;gblinear;0.905;0.315;0.3424547982969737
1;219;223;gblinear;0.905;0.315;0.3424547982969737
2;219;223;gblinear;0.905;0.315;0.3424547982969737
3;219;223;gblinear;0.905;0.315;0.3424547982969737
4;102;48;gbtree;0.49;0.435;0.30772503758068087
5;237;177;gbtree;0.435;0.095;0.25844957099518695
6;237;177;gbtree;0.435;0.095;0.25844957099518695
7;237;177;gbtree;0.435;0.095;0.25844957099518695
8;237;177;gbtree;0.435;0.095;0.25844957099518695
9;237;177;gbtree;0.435;0.095;0.25844957099518695
10;237;177;gbtree;0.435;0.095;0.25844957099518695
11;237;177;gbtree;0.435;0.095;0.25844957099518695
12;237;177;gbtree;0.435;0.095;0.25844957099518695
13;237;177;gbtree;0.435;0.095;0.25844957099518695
14;237;177;gbtree;0.435;0.095;0.25844957099518695
15;237;177;gbtree;0.435;0.095;0.25844957099518695
16;237;177;gbtree;0.435;0.095;0.25844957099518695
17;237;177;gbtree;0.435;0.095;0.25844957099518695
18;237;177;gbtree;0.435;0.095;0.25844957099518695
19;237;177;gbtree;0.435;0.095;0.25844957099518695
20;237;177;gbtree;0.435;0.095;0.25844957099518695
21;237;177;gbtree;0.435;0.095;0.25844957099518695
22;237;177;gbtree;0.435;0.095;0.25844957099518695
23;237;177;gbtree;0.435;0.095;0.25844957099518695
24;237;177;gbtree;0.435;0.095;0.25844957099518695
25;237;177;gbtree;0.435;0.095;0.25844957099518695
26;237;177;gbtree;0.435;0.095;0.25844957099518695
27;237;177;gbtree;0.435;0.095;0.25844957099518695
28;237;177;gbtree;0.435;0.095;0.25844957099518695
29;237;177;gbtree;0.435;0.095;0.25844957099518695
30;237;177;gbtree;0.435;0.095;0.25844957099518695
31;237;177;gbtree;0.435;0.095;0.25844957099518695
32;237;177;gbtree;0.435;0.095;0.25844957099518695
33;237;177;gbtree;0.435;0.095;0.25844957099518695
34;237;177;gbtree;0.435;0.095;0.25844957099518695
35;237;177;gbtree;0.435;0.095;0.25844957099518695
36;237;177;gbtree;0.435;0.095;0.25844957099518695
37;237;177;gbtree;0.435;0.095;0.25844957099518695
38;237;177;gbtree;0.435;0.095;0.25844957099518695
39;237;177;gbtree;0.435;0.095;0.25844957099518695
40;237;177;gbtree;0.435;0.095;0.25844957099518695
41;237;177;gbtree;0.435;0.095;0.25844957099518695
42;237;177;gbtree;0.435;0.095;0.25844957099518695
43;237;177;gbtree;0.435;0.095;0.25844957099518695
44;237;177;gbtree;0.435;0.095;0.25844957099518695
45;237;177;gbtree;0.435;0.095;0.25844957099518695
46;237;177;gbtree;0.435;0.095;0.25844957099518695
47;237;177;gbtree;0.435;0.095;0.25844957099518695
48;237;177;gbtree;0.435;0.095;0.25844957099518695
49;237;177;gbtree;0.435;0.095;0.25844957099518695
50;237;177;gbtree;0.435;0.095;0.25844957099518695
51;237;177;gbtree;0.435;0.095;0.25844957099518695
52;237;177;gbtree;0.435;0.095;0.25844957099518695
53;237;177;gbtree;0.435;0.095;0.25844957099518695
54;237;177;gbtree;0.435;0.095;0.25844957099518695
55;237;177;gbtree;0.435;0.095;0.25844957099518695
56;237;177;gbtree;0.435;0.095;0.25844957099518695
57;237;177;gbtree;0.435;0.095;0.25844957099518695
58;237;177;gbtree;0.435;0.095;0.25844957099518695
59;237;177;gbtree;0.435;0.095;0.25844957099518695
60;237;177;gbtree;0.435;0.095;0.25844957099518695
61;237;177;gbtree;0.435;0.095;0.25844957099518695
62;237;177;gbtree;0.435;0.095;0.25844957099518695
63;237;177;gbtree;0.435;0.095;0.25844957099518695
64;237;177;gbtree;0.435;0.095;0.25844957099518695
65;237;177;gbtree;0.435;0.095;0.25844957099518695
66;237;177;gbtree;0.435;0.095;0.25844957099518695
67;237;177;gbtree;0.435;0.095;0.25844957099518695
68;237;177;gbtree;0.435;0.095;0.25844957099518695
69;237;177;gbtree;0.435;0.095;0.25844957099518695
70;237;177;gbtree;0.435;0.095;0.25844957099518695
71;237;177;gbtree;0.435;0.095;0.25844957099518695
72;237;177;gbtree;0.435;0.095;0.25844957099518695
73;237;177;gbtree;0.435;0.095;0.25844957099518695
74;237;177;gbtree;0.435;0.095;0.25844957099518695
75;237;177;gbtree;0.435;0.095;0.25844957099518695
76;237;177;gbtree;0.435;0.095;0.25844957099518695
77;237;177;gbtree;0.435;0.095;0.25844957099518695
78;237;177;gbtree;0.435;0.095;0.25844957099518695
79;237;177;gbtree;0.435;0.095;0.25844957099518695
80;237;177;gbtree;0.435;0.095;0.25844957099518695
81;237;177;gbtree;0.435;0.095;0.25844957099518695
82;237;177;gbtree;0.435;0.095;0.25844957099518695
83;237;177;gbtree;0.435;0.095;0.25844957099518695
84;237;177;gbtree;0.435;0.095;0.25844957099518695
85;237;177;gbtree;0.435;0.095;0.25844957099518695
86;237;177;gbtree;0.435;0.095;0.25844957099518695
87;237;177;gbtree;0.435;0.095;0.25844957099518695
88;237;177;gbtree;0.435;0.095;0.25844957099518695
89;237;177;gbtree;0.435;0.095;0.25844957099518695
90;237;177;gbtree;0.435;0.095;0.25844957099518695
91;237;177;gbtree;0.435;0.095;0.25844957099518695
92;237;177;gbtree;0.435;0.095;0.25844957099518695
93;237;177;gbtree;0.435;0.095;0.25844957099518695
94;237;177;gbtree;0.435;0.095;0.25844957099518695
95;237;177;gbtree;0.435;0.095;0.25844957099518695
96;237;177;gbtree;0.435;0.095;0.25844957099518695
97;237;177;gbtree;0.435;0.095;0.25844957099518695
98;237;177;gbtree;0.435;0.095;0.25844957099518695
99;237;177;gbtree;0.435;0.095;0.25844957099518695
100;237;177;gbtree;0.435;0.095;0.25844957099518695
101;237;177;gbtree;0.435;0.095;0.25844957099518695
102;237;177;gbtree;0.435;0.095;0.25844957099518695
103;237;177;gbtree;0.435;0.095;0.25844957099518695
104;237;177;gbtree;0.435;0.095;0.25844957099518695
105;237;177;gbtree;0.435;0.095;0.25844957099518695
106;237;177;gbtree;0.435;0.095;0.25844957099518695
107;237;177;gbtree;0.435;0.095;0.25844957099518695
108;237;177;gbtree;0.435;0.095;0.25844957099518695
109;237;177;gbtree;0.435;0.095;0.25844957099518695
110;237;177;gbtree;0.435;0.095;0.25844957099518695
111;237;177;gbtree;0.435;0.095;0.25844957099518695
112;237;177;gbtree;0.435;0.095;0.25844957099518695
113;237;177;gbtree;0.435;0.095;0.25844957099518695
114;237;177;gbtree;0.435;0.095;0.25844957099518695
115;237;177;gbtree;0.435;0.095;0.25844957099518695
116;237;177;gbtree;0.435;0.095;0.25844957099518695
117;237;177;gbtree;0.435;0.095;0.25844957099518695
118;237;177;gbtree;0.435;0.095;0.25844957099518695
119;237;177;gbtree;0.435;0.095;0.25844957099518695
120;237;177;gbtree;0.435;0.095;0.25844957099518695
121;237;177;gbtree;0.435;0.095;0.25844957099518695
122;237;177;gbtree;0.435;0.095;0.25844957099518695
123;237;177;gbtree;0.435;0.095;0.25844957099518695
124;237;177;gbtree;0.435;0.095;0.25844957099518695
125;237;177;gbtree;0.435;0.095;0.25844957099518695
126;237;177;gbtree;0.435;0.095;0.25844957099518695
127;237;177;gbtree;0.435;0.095;0.25844957099518695
128;237;177;gbtree;0.435;0.095;0.25844957099518695
129;237;177;gbtree;0.435;0.095;0.25844957099518695
130;237;177;gbtree;0.435;0.095;0.25844957099518695
131;237;177;gbtree;0.435;0.095;0.25844957099518695
132;237;177;gbtree;0.435;0.095;0.25844957099518695
133;237;177;gbtree;0.435;0.095;0.25844957099518695
134;237;177;gbtree;0.435;0.095;0.25844957099518695
135;237;177;gbtree;0.435;0.095;0.25844957099518695
136;237;177;gbtree;0.435;0.095;0.25844957099518695
137;237;177;gbtree;0.435;0.095;0.25844957099518695
138;237;177;gbtree;0.435;0.095;0.25844957099518695
139;237;177;gbtree;0.435;0.095;0.25844957099518695
140;237;177;gbtree;0.435;0.095;0.25844957099518695
141;237;177;gbtree;0.435;0.095;0.25844957099518695
142;237;177;gbtree;0.435;0.095;0.25844957099518695
143;237;177;gbtree;0.435;0.095;0.25844957099518695
144;237;177;gbtree;0.435;0.095;0.25844957099518695
145;237;177;gbtree;0.435;0.095;0.25844957099518695
146;237;177;gbtree;0.435;0.095;0.25844957099518695
147;237;177;gbtree;0.435;0.095;0.25844957099518695
148;237;177;gbtree;0.435;0.095;0.25844957099518695
149;237;177;gbtree;0.435;0.095;0.25844957099518695
150;237;177;gbtree;0.435;0.095;0.25844957099518695
151;237;177;gbtree;0.435;0.095;0.25844957099518695
152;237;177;gbtree;0.435;0.095;0.25844957099518695
153;237;177;gbtree;0.435;0.095;0.25844957099518695
154;237;177;gbtree;0.435;0.095;0.25844957099518695
155;237;177;gbtree;0.435;0.095;0.25844957099518695
156;237;177;gbtree;0.435;0.095;0.25844957099518695
157;237;177;gbtree;0.435;0.095;0.25844957099518695
158;237;177;gbtree;0.435;0.095;0.25844957099518695
159;237;177;gbtree;0.435;0.095;0.25844957099518695
160;237;177;gbtree;0.435;0.095;0.25844957099518695
161;237;177;gbtree;0.435;0.095;0.25844957099518695
162;237;177;gbtree;0.435;0.095;0.25844957099518695
163;237;177;gbtree;0.435;0.095;0.25844957099518695
164;237;177;gbtree;0.435;0.095;0.25844957099518695
165;237;177;gbtree;0.435;0.095;0.25844957099518695
166;237;177;gbtree;0.435;0.095;0.25844957099518695
167;237;177;gbtree;0.435;0.095;0.25844957099518695
168;237;177;gbtree;0.435;0.095;0.25844957099518695
169;237;177;gbtree;0.435;0.095;0.25844957099518695
170;237;177;gbtree;0.435;0.095;0.25844957099518695
171;237;177;gbtree;0.435;0.095;0.25844957099518695
172;237;177;gbtree;0.435;0.095;0.25844957099518695
173;237;177;gbtree;0.435;0.095;0.25844957099518695
174;237;177;gbtree;0.435;0.095;0.25844957099518695
175;237;177;gbtree;0.435;0.095;0.25844957099518695
176;237;177;gbtree;0.435;0.095;0.25844957099518695
177;237;177;gbtree;0.435;0.095;0.25844957099518695
178;237;177;gbtree;0.435;0.095;0.25844957099518695
179;237;177;gbtree;0.435;0.095;0.25844957099518695
180;237;177;gbtree;0.435;0.095;0.25844957099518695
181;237;177;gbtree;0.435;0.095;0.25844957099518695
182;237;177;gbtree;0.435;0.095;0.25844957099518695
183;237;177;gbtree;0.435;0.095;0.25844957099518695
184;237;177;gbtree;0.435;0.095;0.25844957099518695
185;237;177;gbtree;0.435;0.095;0.25844957099518695
186;237;177;gbtree;0.435;0.095;0.25844957099518695
187;237;177;gbtree;0.435;0.095;0.25844957099518695
188;237;177;gbtree;0.435;0.095;0.25844957099518695
189;237;177;gbtree;0.435;0.095;0.25844957099518695
190;237;177;gbtree;0.435;0.095;0.25844957099518695
191;237;177;gbtree;0.435;0.095;0.25844957099518695
192;237;177;gbtree;0.435;0.095;0.25844957099518695
193;237;177;gbtree;0.435;0.095;0.25844957099518695
194;237;177;gbtree;0.435;0.095;0.25844957099518695
195;237;177;gbtree;0.435;0.095;0.25844957099518695
196;237;177;gbtree;0.435;0.095;0.25844957099518695
197;237;177;gbtree;0.435;0.095;0.25844957099518695
198;237;177;gbtree;0.435;0.095;0.25844957099518695
199;237;177;gbtree;0.435;0.095;0.25844957099518695
200;237;177;gbtree;0.435;0.095;0.25844957099518695
201;237;177;gbtree;0.435;0.095;0.25844957099518695
202;237;177;gbtree;0.435;0.095;0.25844957099518695
203;237;177;gbtree;0.435;0.095;0.25844957099518695
204;237;177;gbtree;0.435;0.095;0.25844957099518695
205;237;177;gbtree;0.435;0.095;0.25844957099518695
206;237;177;gbtree;0.435;0.095;0.25844957099518695
207;237;177;gbtree;0.435;0.095;0.25844957099518695
208;237;177;gbtree;0.435;0.095;0.25844957099518695
209;237;177;gbtree;0.435;0.095;0.25844957099518695
210;237;177;gbtree;0.435;0.095;0.25844957099518695
211;237;177;gbtree;0.435;0.095;0.25844957099518695
212;237;177;gbtree;0.435;0.095;0.25844957099518695
213;237;177;gbtree;0.435;0.095;0.25844957099518695
214;237;177;gbtree;0.435;0.095;0.25844957099518695
215;237;177;gbtree;0.435;0.095;0.25844957099518695
216;237;177;gbtree;0.435;0.095;0.25844957099518695
217;237;177;gbtree;0.435;0.095;0.25844957099518695
218;237;177;gbtree;0.435;0.095;0.25844957099518695
219;237;177;gbtree;0.435;0.095;0.25844957099518695
220;237;177;gbtree;0.435;0.095;0.25844957099518695
221;237;177;gbtree;0.435;0.095;0.25844957099518695
222;237;177;gbtree;0.435;0.095;0.25844957099518695
223;237;177;gbtree;0.435;0.095;0.25844957099518695
224;237;177;gbtree;0.435;0.095;0.25844957099518695
225;237;177;gbtree;0.435;0.095;0.25844957099518695
