;Reservoirs;Sparsity;Spectral Radius;Fitness
0;229.0;0.686;0.779;1.2033461413692397
1;229.0;0.686;0.779;1.2033461413692397
2;229.0;0.686;0.779;1.2033461413692397
3;353.0;0.247;0.373;0.4680409886722094
4;353.0;0.247;0.373;0.4680409886722094
5;353.0;0.247;0.373;0.4680409886722094
6;353.0;0.247;0.373;0.4680409886722094
7;353.0;0.247;0.373;0.4680409886722094
8;353.0;0.247;0.373;0.4680409886722094
9;353.0;0.247;0.373;0.4680409886722094
10;353.0;0.247;0.373;0.4680409886722094
11;353.0;0.247;0.373;0.4680409886722094
12;353.0;0.247;0.373;0.4680409886722094
13;353.0;0.247;0.373;0.4680409886722094
14;353.0;0.247;0.373;0.4680409886722094
15;353.0;0.247;0.373;0.4680409886722094
16;353.0;0.247;0.373;0.4680409886722094
17;344.0;0.288;0.483;0.4322771626649604
18;344.0;0.288;0.483;0.4322771626649604
19;395.0;0.365;0.077;0.40888872131930415
20;395.0;0.365;0.077;0.40888872131930415
21;395.0;0.365;0.077;0.40888872131930415
22;395.0;0.365;0.077;0.40888872131930415
23;327.0;0.408;0.173;0.4026496043024025
24;327.0;0.408;0.173;0.4026496043024025
25;327.0;0.408;0.173;0.4026496043024025
26;365.0;0.124;0.477;0.37918930530082795
27;365.0;0.124;0.477;0.37918930530082795
28;365.0;0.124;0.477;0.37918930530082795
29;365.0;0.124;0.477;0.37918930530082795
30;365.0;0.124;0.477;0.37918930530082795
31;365.0;0.124;0.477;0.37918930530082795
32;365.0;0.124;0.477;0.37918930530082795
33;365.0;0.124;0.477;0.37918930530082795
34;365.0;0.124;0.477;0.37918930530082795
35;365.0;0.124;0.477;0.37918930530082795
36;365.0;0.124;0.477;0.37918930530082795
37;365.0;0.124;0.477;0.37918930530082795
38;365.0;0.124;0.477;0.37918930530082795
39;365.0;0.124;0.477;0.37918930530082795
40;365.0;0.124;0.477;0.37918930530082795
41;365.0;0.124;0.477;0.37918930530082795
42;365.0;0.124;0.477;0.37918930530082795
43;365.0;0.124;0.477;0.37918930530082795
44;365.0;0.124;0.477;0.37918930530082795
45;365.0;0.124;0.477;0.37918930530082795
46;365.0;0.124;0.477;0.37918930530082795
47;365.0;0.124;0.477;0.37918930530082795
48;365.0;0.124;0.477;0.37918930530082795
49;365.0;0.124;0.477;0.37918930530082795
50;365.0;0.124;0.477;0.37918930530082795
51;365.0;0.124;0.477;0.37918930530082795
52;365.0;0.124;0.477;0.37918930530082795
53;365.0;0.124;0.477;0.37918930530082795
54;365.0;0.124;0.477;0.37918930530082795
55;365.0;0.124;0.477;0.37918930530082795
56;365.0;0.124;0.477;0.37918930530082795
57;365.0;0.124;0.477;0.37918930530082795
58;365.0;0.124;0.477;0.37918930530082795
59;365.0;0.124;0.477;0.37918930530082795
60;365.0;0.124;0.477;0.37918930530082795
61;365.0;0.124;0.477;0.37918930530082795
62;365.0;0.124;0.477;0.37918930530082795
63;365.0;0.124;0.477;0.37918930530082795
64;365.0;0.124;0.477;0.37918930530082795
65;365.0;0.124;0.477;0.37918930530082795
66;365.0;0.124;0.477;0.37918930530082795
67;365.0;0.124;0.477;0.37918930530082795
68;365.0;0.124;0.477;0.37918930530082795
69;365.0;0.124;0.477;0.37918930530082795
70;365.0;0.124;0.477;0.37918930530082795
71;365.0;0.517;0.45;0.3519301254972641
