;N_estimators;Max_depth;Min_samples_split;Min_samples_leaf;Fitness
0;91.0;314.0;8.0;5.0;0.2710905849490678
1;24.0;136.0;6.0;4.0;0.2647270993617912
2;24.0;136.0;6.0;4.0;0.2647270993617912
3;60.0;158.0;7.0;4.0;0.26031254480318666
4;44.0;156.0;7.0;2.0;0.2582258895006679
5;44.0;156.0;7.0;2.0;0.2582258895006679
6;49.0;154.0;7.0;2.0;0.256772910308157
7;49.0;154.0;7.0;2.0;0.256772910308157
8;49.0;154.0;7.0;2.0;0.256772910308157
9;56.0;168.0;7.0;2.0;0.256698037591755
10;55.0;158.0;8.0;2.0;0.2560041258207185
11;55.0;158.0;8.0;2.0;0.2560041258207185
12;55.0;158.0;8.0;2.0;0.2560041258207185
13;55.0;158.0;8.0;2.0;0.2560041258207185
14;55.0;158.0;8.0;2.0;0.2560041258207185
