;Units;Epochs;Batch Size;Activation;Fitness
0;377;82;76;softmax;0.37344453
1;377;82;76;softmax;0.37344453
2;377;82;76;softmax;0.37344453
3;377;82;76;softmax;0.37344453
4;379;90;76;softmax;0.36703122
5;365;86;87;sigmoid;0.34100267
6;365;86;87;sigmoid;0.34100267
7;365;86;87;sigmoid;0.34100267
8;365;86;87;sigmoid;0.34100267
9;365;86;87;sigmoid;0.34100267
10;365;86;87;sigmoid;0.34100267
11;365;86;87;sigmoid;0.34100267
12;365;86;87;sigmoid;0.34100267
13;365;86;87;sigmoid;0.34100267
14;363;84;92;sigmoid;0.34092808
