;Units;Epochs;Batch Size;Activation;Fitness
0;121;186;374;sigmoid;0.54113865
1;109;83;225;sigmoid;0.5161574
2;114;217;249;sigmoid;0.4891386
3;114;217;249;sigmoid;0.4891386
4;114;217;249;sigmoid;0.4891386
5;114;201;259;sigmoid;0.4860781
6;114;201;259;sigmoid;0.4860781
7;114;201;259;sigmoid;0.4860781
8;114;211;257;sigmoid;0.4811182
9;114;211;257;sigmoid;0.4811182
10;114;211;257;sigmoid;0.4811182
11;114;211;257;sigmoid;0.4811182
12;114;211;257;sigmoid;0.4811182
13;114;211;257;sigmoid;0.4811182
14;114;211;257;sigmoid;0.4811182
