;N_estimators;Max_depth;Min_samples_split;Min_samples_leaf;Fitness
0;257.0;253.0;2.0;3.0;0.262128105745474
1;257.0;254.0;2.0;4.0;0.26202301843059383
2;257.0;254.0;2.0;4.0;0.26202301843059383
3;250.0;198.0;3.0;4.0;0.2617711432429568
4;250.0;198.0;3.0;4.0;0.2617711432429568
5;252.0;210.0;3.0;4.0;0.26165434054323466
6;252.0;210.0;3.0;4.0;0.26165434054323466
7;243.0;216.0;3.0;3.0;0.2615787123214173
8;246.0;196.0;2.0;4.0;0.26100124266569213
9;274.0;244.0;6.0;2.0;0.26081073675610855
10;274.0;244.0;6.0;2.0;0.26081073675610855
11;274.0;244.0;6.0;2.0;0.26081073675610855
12;274.0;244.0;6.0;2.0;0.26081073675610855
13;274.0;244.0;6.0;2.0;0.26081073675610855
14;274.0;244.0;6.0;2.0;0.26081073675610855
