;Units;Epochs;Batch Size;Activation;Fitness
0;337;74;169;linear;2908.5784
1;167;82;318;softsign;0.59746706
2;122;104;289;softsign;0.58908856
3;369;392;272;sigmoid;0.54584163
4;369;392;272;sigmoid;0.54584163
5;369;392;272;sigmoid;0.54584163
6;369;392;272;sigmoid;0.54584163
7;369;392;272;sigmoid;0.54584163
8;369;392;272;sigmoid;0.54584163
9;369;392;272;sigmoid;0.54584163
10;369;392;272;sigmoid;0.54584163
11;369;392;272;sigmoid;0.54584163
12;369;392;272;sigmoid;0.54584163
13;369;392;272;sigmoid;0.54584163
14;369;392;272;sigmoid;0.54584163
15;369;392;272;sigmoid;0.54584163
16;369;392;272;sigmoid;0.54584163
17;369;392;272;sigmoid;0.54584163
18;369;392;272;sigmoid;0.54584163
19;369;392;272;sigmoid;0.54584163
20;369;392;272;sigmoid;0.54584163
21;369;392;272;sigmoid;0.54584163
22;369;392;272;sigmoid;0.54584163
23;369;392;272;sigmoid;0.54584163
24;369;392;272;sigmoid;0.54584163
25;369;392;272;sigmoid;0.54584163
26;369;392;272;sigmoid;0.54584163
27;369;392;272;sigmoid;0.54584163
28;369;392;272;sigmoid;0.54584163
29;369;392;272;sigmoid;0.54584163
30;369;392;272;sigmoid;0.54584163
31;369;392;272;sigmoid;0.54584163
32;369;392;272;sigmoid;0.54584163
33;369;392;272;sigmoid;0.54584163
34;369;392;272;sigmoid;0.54584163
35;369;392;272;sigmoid;0.54584163
36;369;392;272;sigmoid;0.54584163
37;369;392;272;sigmoid;0.54584163
38;369;392;272;sigmoid;0.54584163
39;369;392;272;sigmoid;0.54584163
40;369;392;272;sigmoid;0.54584163
41;369;392;272;sigmoid;0.54584163
42;342;324;299;sigmoid;0.54276276
43;342;324;299;sigmoid;0.54276276
44;342;324;299;sigmoid;0.54276276
45;370;263;242;sigmoid;0.47863436
46;370;263;242;sigmoid;0.47863436
47;370;263;242;sigmoid;0.47863436
48;370;263;242;sigmoid;0.47863436
49;370;263;242;sigmoid;0.47863436
50;370;263;242;sigmoid;0.47863436
51;370;263;242;sigmoid;0.47863436
52;370;263;242;sigmoid;0.47863436
53;370;263;242;sigmoid;0.47863436
54;370;263;242;sigmoid;0.47863436
55;370;263;242;sigmoid;0.47863436
56;370;263;242;sigmoid;0.47863436
57;370;263;242;sigmoid;0.47863436
58;370;263;242;sigmoid;0.47863436
59;370;263;242;sigmoid;0.47863436
60;370;263;242;sigmoid;0.47863436
61;370;263;242;sigmoid;0.47863436
62;370;263;242;sigmoid;0.47863436
63;370;263;242;sigmoid;0.47863436
64;364;285;216;sigmoid;0.47665828
65;364;285;216;sigmoid;0.47665828
66;364;285;216;sigmoid;0.47665828
67;364;285;216;sigmoid;0.47665828
68;364;285;216;sigmoid;0.47665828
69;364;285;216;sigmoid;0.47665828
70;364;285;216;sigmoid;0.47665828
71;364;285;216;sigmoid;0.47665828
72;364;285;216;sigmoid;0.47665828
73;364;285;216;sigmoid;0.47665828
74;364;285;216;sigmoid;0.47665828
75;364;285;216;sigmoid;0.47665828
76;364;285;216;sigmoid;0.47665828
77;364;285;216;sigmoid;0.47665828
78;364;285;216;sigmoid;0.47665828
79;364;285;216;sigmoid;0.47665828
80;364;285;216;sigmoid;0.47665828
81;364;285;216;sigmoid;0.47665828
82;364;285;216;sigmoid;0.47665828
83;364;285;216;sigmoid;0.47665828
84;364;285;216;sigmoid;0.47665828
85;364;285;216;sigmoid;0.47665828
86;364;285;216;sigmoid;0.47665828
87;364;285;216;sigmoid;0.47665828
88;364;285;216;sigmoid;0.47665828
89;364;285;216;sigmoid;0.47665828
90;364;285;216;sigmoid;0.47665828
91;364;285;216;sigmoid;0.47665828
92;364;285;216;sigmoid;0.47665828
93;364;285;216;sigmoid;0.47665828
94;364;285;216;sigmoid;0.47665828
95;364;285;216;sigmoid;0.47665828
96;364;285;216;sigmoid;0.47665828
97;364;285;216;sigmoid;0.47665828
98;364;285;216;sigmoid;0.47665828
99;364;285;216;sigmoid;0.47665828
100;364;285;216;sigmoid;0.47665828
101;364;285;216;sigmoid;0.47665828
102;364;285;216;sigmoid;0.47665828
103;364;285;216;sigmoid;0.47665828
104;364;285;216;sigmoid;0.47665828
105;364;285;216;sigmoid;0.47665828
106;364;285;216;sigmoid;0.47665828
107;364;285;216;sigmoid;0.47665828
108;364;285;216;sigmoid;0.47665828
109;364;285;216;sigmoid;0.47665828
110;364;285;216;sigmoid;0.47665828
111;364;285;216;sigmoid;0.47665828
112;364;285;216;sigmoid;0.47665828
113;364;285;216;sigmoid;0.47665828
114;364;285;216;sigmoid;0.47665828
115;364;285;216;sigmoid;0.47665828
116;364;285;216;sigmoid;0.47665828
117;364;285;216;sigmoid;0.47665828
118;364;285;216;sigmoid;0.47665828
119;364;285;216;sigmoid;0.47665828
120;364;285;216;sigmoid;0.47665828
121;364;285;216;sigmoid;0.47665828
122;364;285;216;sigmoid;0.47665828
123;364;285;216;sigmoid;0.47665828
124;364;285;216;sigmoid;0.47665828
125;364;285;216;sigmoid;0.47665828
126;364;285;216;sigmoid;0.47665828
127;364;285;216;sigmoid;0.47665828
128;364;285;216;sigmoid;0.47665828
129;364;285;216;sigmoid;0.47665828
130;364;285;216;sigmoid;0.47665828
131;364;285;216;sigmoid;0.47665828
132;364;285;216;sigmoid;0.47665828
133;364;285;216;sigmoid;0.47665828
134;364;285;216;sigmoid;0.47665828
135;364;285;216;sigmoid;0.47665828
