;N_estimators;Max_depth;Min_samples_split;Min_samples_leaf;Fitness
0;364.0;99.0;17.0;3.0;0.2729290382206635
1;339.0;198.0;4.0;5.0;0.2727868261805378
2;346.0;173.0;5.0;4.0;0.2643906734542754
3;329.0;169.0;8.0;3.0;0.26229295093997546
4;339.0;138.0;4.0;2.0;0.2605404288229762
5;352.0;157.0;6.0;2.0;0.259101723273907
6;352.0;157.0;6.0;2.0;0.259101723273907
7;352.0;157.0;6.0;2.0;0.259101723273907
8;352.0;157.0;6.0;2.0;0.259101723273907
9;352.0;157.0;6.0;2.0;0.259101723273907
10;353.0;163.0;7.0;2.0;0.2578738006956904
11;353.0;163.0;7.0;2.0;0.2578738006956904
12;353.0;163.0;7.0;2.0;0.2578738006956904
13;353.0;163.0;7.0;2.0;0.2578738006956904
14;351.0;164.0;7.0;2.0;0.2577928904077444
