;N_estimators;Max_depth;Min_samples_split;Min_samples_leaf;Fitness
0;164.0;357.0;41.0;7.0;0.3340137547237165
1;254.0;249.0;15.0;12.0;0.3246991658635899
2;170.0;220.0;32.0;5.0;0.3047339332385163
3;178.0;251.0;27.0;5.0;0.2953538718434564
4;182.0;267.0;24.0;5.0;0.29188660682744916
5;184.0;275.0;23.0;5.0;0.289916480213344
6;194.0;289.0;25.0;2.0;0.28374716604240446
7;194.0;289.0;25.0;2.0;0.28374716604240446
8;193.0;280.0;23.0;3.0;0.28365956891252525
9;195.0;284.0;24.0;2.0;0.28251502420709884
10;198.0;287.0;23.0;2.0;0.27982184644535807
11;198.0;287.0;23.0;2.0;0.27982184644535807
12;198.0;287.0;23.0;2.0;0.27982184644535807
13;198.0;287.0;23.0;2.0;0.27982184644535807
14;198.0;287.0;23.0;2.0;0.27982184644535807
