;N_estimators;Max_depth;Min_samples_split;Min_samples_leaf;Fitness
0;78.0;292.0;19.0;3.0;0.27697021349357565
1;78.0;292.0;19.0;3.0;0.27697021349357565
2;78.0;292.0;19.0;3.0;0.27697021349357565
3;78.0;292.0;19.0;3.0;0.27697021349357565
4;76.0;302.0;15.0;3.0;0.2721554674848503
5;41.0;313.0;16.0;3.0;0.27070331290484984
6;58.0;318.0;12.0;2.0;0.2647972019439366
7;58.0;318.0;12.0;2.0;0.2647972019439366
8;49.0;321.0;11.0;2.0;0.26477803687759405
9;39.0;323.0;11.0;2.0;0.2616550048059361
10;40.0;325.0;10.0;2.0;0.25899266961181977
11;41.0;327.0;9.0;2.0;0.258342327647844
12;43.0;326.0;9.0;2.0;0.2575199813200281
13;43.0;326.0;9.0;2.0;0.2575199813200281
14;43.0;326.0;9.0;2.0;0.2575199813200281
