;N_estimators;Max_depth;Min_samples_split;Min_samples_leaf;Fitness
0;229.0;352.0;8.0;27.0;0.3761796850786588
1;190.0;42.0;31.0;12.0;0.3346372703366088
2;190.0;42.0;31.0;12.0;0.3346372703366088
3;190.0;42.0;31.0;12.0;0.3346372703366088
4;190.0;42.0;31.0;12.0;0.3346372703366088
5;190.0;42.0;31.0;12.0;0.3346372703366088
6;190.0;42.0;31.0;12.0;0.3346372703366088
7;190.0;42.0;31.0;12.0;0.3346372703366088
8;190.0;42.0;31.0;12.0;0.3346372703366088
9;190.0;42.0;31.0;12.0;0.3346372703366088
10;190.0;42.0;31.0;12.0;0.3346372703366088
11;190.0;42.0;31.0;12.0;0.3346372703366088
12;190.0;42.0;31.0;12.0;0.3346372703366088
13;190.0;42.0;31.0;12.0;0.3346372703366088
14;190.0;42.0;31.0;12.0;0.3346372703366088
15;190.0;42.0;31.0;12.0;0.3346372703366088
16;190.0;42.0;31.0;12.0;0.3346372703366088
17;190.0;42.0;31.0;12.0;0.3346372703366088
18;190.0;42.0;31.0;12.0;0.3346372703366088
19;190.0;42.0;31.0;12.0;0.3346372703366088
20;190.0;42.0;31.0;12.0;0.3346372703366088
21;190.0;42.0;31.0;12.0;0.3346372703366088
22;347.0;190.0;23.0;8.0;0.30953126121600816
23;347.0;190.0;23.0;8.0;0.30953126121600816
24;179.0;252.0;18.0;3.0;0.2763666376152926
25;179.0;252.0;18.0;3.0;0.2763666376152926
26;179.0;252.0;18.0;3.0;0.2763666376152926
27;179.0;252.0;18.0;3.0;0.2763666376152926
28;179.0;252.0;18.0;3.0;0.2763666376152926
29;179.0;252.0;18.0;3.0;0.2763666376152926
30;179.0;252.0;18.0;3.0;0.2763666376152926
31;179.0;252.0;18.0;3.0;0.2763666376152926
32;179.0;252.0;18.0;3.0;0.2763666376152926
33;179.0;252.0;18.0;3.0;0.2763666376152926
34;179.0;252.0;18.0;3.0;0.2763666376152926
35;179.0;252.0;18.0;3.0;0.2763666376152926
36;179.0;252.0;18.0;3.0;0.2763666376152926
37;179.0;252.0;18.0;3.0;0.2763666376152926
38;179.0;252.0;18.0;3.0;0.2763666376152926
39;179.0;252.0;18.0;3.0;0.2763666376152926
40;179.0;252.0;18.0;3.0;0.2763666376152926
41;179.0;252.0;18.0;3.0;0.2763666376152926
42;179.0;252.0;18.0;3.0;0.2763666376152926
43;179.0;252.0;18.0;3.0;0.2763666376152926
44;179.0;252.0;18.0;3.0;0.2763666376152926
45;179.0;252.0;18.0;3.0;0.2763666376152926
46;179.0;252.0;18.0;3.0;0.2763666376152926
47;179.0;252.0;18.0;3.0;0.2763666376152926
48;179.0;252.0;18.0;3.0;0.2763666376152926
49;179.0;252.0;18.0;3.0;0.2763666376152926
50;179.0;252.0;18.0;3.0;0.2763666376152926
51;179.0;252.0;18.0;3.0;0.2763666376152926
52;179.0;252.0;18.0;3.0;0.2763666376152926
53;179.0;252.0;18.0;3.0;0.2763666376152926
54;179.0;252.0;18.0;3.0;0.2763666376152926
55;179.0;252.0;18.0;3.0;0.2763666376152926
56;179.0;252.0;18.0;3.0;0.2763666376152926
57;179.0;252.0;18.0;3.0;0.2763666376152926
58;179.0;252.0;18.0;3.0;0.2763666376152926
59;179.0;252.0;18.0;3.0;0.2763666376152926
60;179.0;252.0;18.0;3.0;0.2763666376152926
61;179.0;252.0;18.0;3.0;0.2763666376152926
62;179.0;252.0;18.0;3.0;0.2763666376152926
63;179.0;252.0;18.0;3.0;0.2763666376152926
64;179.0;252.0;18.0;3.0;0.2763666376152926
65;179.0;252.0;18.0;3.0;0.2763666376152926
66;179.0;252.0;18.0;3.0;0.2763666376152926
67;179.0;252.0;18.0;3.0;0.2763666376152926
68;179.0;252.0;18.0;3.0;0.2763666376152926
69;179.0;252.0;18.0;3.0;0.2763666376152926
70;179.0;252.0;18.0;3.0;0.2763666376152926
71;179.0;252.0;18.0;3.0;0.2763666376152926
72;179.0;252.0;18.0;3.0;0.2763666376152926
73;179.0;252.0;18.0;3.0;0.2763666376152926
74;179.0;252.0;18.0;3.0;0.2763666376152926
75;179.0;252.0;18.0;3.0;0.2763666376152926
76;179.0;252.0;18.0;3.0;0.2763666376152926
77;179.0;252.0;18.0;3.0;0.2763666376152926
78;179.0;252.0;18.0;3.0;0.2763666376152926
79;179.0;252.0;18.0;3.0;0.2763666376152926
80;179.0;252.0;18.0;3.0;0.2763666376152926
81;179.0;252.0;18.0;3.0;0.2763666376152926
82;179.0;252.0;18.0;3.0;0.2763666376152926
83;179.0;252.0;18.0;3.0;0.2763666376152926
84;179.0;252.0;18.0;3.0;0.2763666376152926
85;179.0;252.0;18.0;3.0;0.2763666376152926
86;179.0;252.0;18.0;3.0;0.2763666376152926
87;179.0;252.0;18.0;3.0;0.2763666376152926
88;179.0;252.0;18.0;3.0;0.2763666376152926
89;179.0;252.0;18.0;3.0;0.2763666376152926
90;179.0;252.0;18.0;3.0;0.2763666376152926
91;179.0;252.0;18.0;3.0;0.2763666376152926
92;179.0;252.0;18.0;3.0;0.2763666376152926
93;179.0;252.0;18.0;3.0;0.2763666376152926
94;179.0;252.0;18.0;3.0;0.2763666376152926
95;179.0;252.0;18.0;3.0;0.2763666376152926
96;179.0;252.0;18.0;3.0;0.2763666376152926
97;179.0;252.0;18.0;3.0;0.2763666376152926
98;179.0;252.0;18.0;3.0;0.2763666376152926
99;179.0;252.0;18.0;3.0;0.2763666376152926
100;179.0;252.0;18.0;3.0;0.2763666376152926
101;179.0;252.0;18.0;3.0;0.2763666376152926
102;179.0;252.0;18.0;3.0;0.2763666376152926
103;179.0;252.0;18.0;3.0;0.2763666376152926
104;179.0;252.0;18.0;3.0;0.2763666376152926
105;179.0;252.0;18.0;3.0;0.2763666376152926
106;179.0;252.0;18.0;3.0;0.2763666376152926
107;179.0;252.0;18.0;3.0;0.2763666376152926
108;179.0;252.0;18.0;3.0;0.2763666376152926
109;179.0;252.0;18.0;3.0;0.2763666376152926
110;179.0;252.0;18.0;3.0;0.2763666376152926
111;179.0;252.0;18.0;3.0;0.2763666376152926
112;179.0;252.0;18.0;3.0;0.2763666376152926
113;179.0;252.0;18.0;3.0;0.2763666376152926
114;179.0;252.0;18.0;3.0;0.2763666376152926
115;179.0;252.0;18.0;3.0;0.2763666376152926
116;179.0;252.0;18.0;3.0;0.2763666376152926
117;179.0;252.0;18.0;3.0;0.2763666376152926
118;179.0;252.0;18.0;3.0;0.2763666376152926
119;179.0;252.0;18.0;3.0;0.2763666376152926
120;179.0;252.0;18.0;3.0;0.2763666376152926
121;179.0;252.0;18.0;3.0;0.2763666376152926
122;179.0;252.0;18.0;3.0;0.2763666376152926
123;179.0;252.0;18.0;3.0;0.2763666376152926
124;179.0;252.0;18.0;3.0;0.2763666376152926
