;Units;Epochs;Batch Size;Activation;Fitness
0;138;239;357;sigmoid;0.4890082
1;138;239;357;sigmoid;0.4890082
2;138;239;357;sigmoid;0.4890082
3;140;189;348;sigmoid;0.48862204
4;140;189;348;sigmoid;0.48862204
5;128;227;352;sigmoid;0.4833232
6;128;221;353;sigmoid;0.47742438
7;128;221;353;sigmoid;0.47742438
8;128;221;353;sigmoid;0.47742438
9;128;221;353;sigmoid;0.47742438
10;128;221;353;sigmoid;0.47742438
11;128;221;353;sigmoid;0.47742438
12;128;221;353;sigmoid;0.47742438
13;129;229;352;sigmoid;0.47714978
14;129;229;352;sigmoid;0.47714978
