;N_estimators;Max_depth;Booster;Lambda;Alpha;Fitness
0;367;332;gbtree;0.2594;0.0358;0.27242894279307783
1;367;332;gbtree;0.2594;0.0358;0.27242894279307783
2;367;332;gbtree;0.2594;0.0358;0.27242894279307783
3;253;334;gbtree;0.762;0.1068;0.26732960830306796
4;257;334;gbtree;0.7069;0.0743;0.2608009453979352
5;258;333;gbtree;0.6793;0.0581;0.2565788335862409
6;258;333;gbtree;0.6793;0.0581;0.2565788335862409
7;258;333;gbtree;0.6793;0.0581;0.2565788335862409
8;298;333;gbtree;0.5565;0.0669;0.24885840549449792
9;298;333;gbtree;0.5565;0.0669;0.24885840549449792
10;298;333;gbtree;0.5565;0.0669;0.24885840549449792
11;298;333;gbtree;0.5565;0.0669;0.24885840549449792
12;298;333;gbtree;0.5565;0.0669;0.24885840549449792
13;298;333;gbtree;0.5565;0.0669;0.24885840549449792
14;298;333;gbtree;0.5565;0.0669;0.24885840549449792
