;Reservoirs;Sparsity;Spectral Radius;Fitness
0;186.0;0.344;0.61;0.8108955541111051
1;26.0;0.554;0.151;0.37654092580138276
2;26.0;0.554;0.151;0.37654092580138276
3;26.0;0.554;0.151;0.37654092580138276
4;26.0;0.554;0.151;0.37654092580138276
5;26.0;0.554;0.151;0.37654092580138276
6;26.0;0.554;0.151;0.37654092580138276
7;26.0;0.554;0.151;0.37654092580138276
8;26.0;0.554;0.151;0.37654092580138276
9;26.0;0.554;0.151;0.37654092580138276
10;26.0;0.554;0.151;0.37654092580138276
11;26.0;0.554;0.151;0.37654092580138276
12;26.0;0.554;0.151;0.37654092580138276
13;26.0;0.554;0.151;0.37654092580138276
14;26.0;0.554;0.151;0.37654092580138276
15;26.0;0.554;0.151;0.37654092580138276
16;26.0;0.554;0.151;0.37654092580138276
17;26.0;0.554;0.151;0.37654092580138276
18;26.0;0.554;0.151;0.37654092580138276
19;26.0;0.554;0.151;0.37654092580138276
20;26.0;0.554;0.151;0.37654092580138276
21;26.0;0.554;0.151;0.37654092580138276
22;26.0;0.554;0.151;0.37654092580138276
23;26.0;0.554;0.151;0.37654092580138276
24;26.0;0.554;0.151;0.37654092580138276
25;26.0;0.554;0.151;0.37654092580138276
26;26.0;0.554;0.151;0.37654092580138276
27;26.0;0.554;0.151;0.37654092580138276
28;26.0;0.554;0.151;0.37654092580138276
29;26.0;0.554;0.151;0.37654092580138276
30;26.0;0.554;0.151;0.37654092580138276
31;26.0;0.554;0.151;0.37654092580138276
32;26.0;0.554;0.151;0.37654092580138276
33;26.0;0.554;0.151;0.37654092580138276
34;26.0;0.554;0.151;0.37654092580138276
35;26.0;0.554;0.151;0.37654092580138276
36;26.0;0.554;0.151;0.37654092580138276
37;26.0;0.554;0.151;0.37654092580138276
38;26.0;0.554;0.151;0.37654092580138276
39;26.0;0.554;0.151;0.37654092580138276
40;26.0;0.554;0.151;0.37654092580138276
41;26.0;0.554;0.151;0.37654092580138276
42;26.0;0.554;0.151;0.37654092580138276
43;26.0;0.554;0.151;0.37654092580138276
44;26.0;0.554;0.151;0.37654092580138276
45;26.0;0.554;0.151;0.37654092580138276
46;26.0;0.554;0.151;0.37654092580138276
47;26.0;0.554;0.151;0.37654092580138276
48;26.0;0.554;0.151;0.37654092580138276
49;26.0;0.554;0.151;0.37654092580138276
50;26.0;0.554;0.151;0.37654092580138276
51;26.0;0.554;0.151;0.37654092580138276
52;26.0;0.554;0.151;0.37654092580138276
53;26.0;0.554;0.151;0.37654092580138276
54;26.0;0.554;0.151;0.37654092580138276
55;26.0;0.554;0.151;0.37654092580138276
56;26.0;0.554;0.151;0.37654092580138276
57;26.0;0.554;0.151;0.37654092580138276
58;26.0;0.554;0.151;0.37654092580138276
59;26.0;0.554;0.151;0.37654092580138276
60;26.0;0.554;0.151;0.37654092580138276
61;26.0;0.554;0.151;0.37654092580138276
62;26.0;0.554;0.151;0.37654092580138276
63;26.0;0.554;0.151;0.37654092580138276
64;26.0;0.554;0.151;0.37654092580138276
65;26.0;0.554;0.151;0.37654092580138276
66;26.0;0.554;0.151;0.37654092580138276
67;26.0;0.554;0.151;0.37654092580138276
68;26.0;0.554;0.151;0.37654092580138276
69;26.0;0.554;0.151;0.37654092580138276
70;26.0;0.554;0.151;0.37654092580138276
71;26.0;0.554;0.151;0.37654092580138276
72;26.0;0.554;0.151;0.37654092580138276
73;26.0;0.554;0.151;0.37654092580138276
74;26.0;0.554;0.151;0.37654092580138276
75;26.0;0.554;0.151;0.37654092580138276
76;26.0;0.554;0.151;0.37654092580138276
77;26.0;0.554;0.151;0.37654092580138276
78;26.0;0.554;0.151;0.37654092580138276
79;26.0;0.554;0.151;0.37654092580138276
80;26.0;0.554;0.151;0.37654092580138276
81;26.0;0.554;0.151;0.37654092580138276
82;26.0;0.554;0.151;0.37654092580138276
83;26.0;0.554;0.151;0.37654092580138276
84;26.0;0.554;0.151;0.37654092580138276
85;26.0;0.554;0.151;0.37654092580138276
86;26.0;0.554;0.151;0.37654092580138276
87;26.0;0.554;0.151;0.37654092580138276
88;26.0;0.554;0.151;0.37654092580138276
89;26.0;0.554;0.151;0.37654092580138276
90;26.0;0.554;0.151;0.37654092580138276
91;26.0;0.554;0.151;0.37654092580138276
92;26.0;0.554;0.151;0.37654092580138276
93;26.0;0.554;0.151;0.37654092580138276
94;26.0;0.554;0.151;0.37654092580138276
95;26.0;0.554;0.151;0.37654092580138276
96;26.0;0.554;0.151;0.37654092580138276
97;26.0;0.554;0.151;0.37654092580138276
98;26.0;0.554;0.151;0.37654092580138276
99;26.0;0.554;0.151;0.37654092580138276
100;26.0;0.554;0.151;0.37654092580138276
101;26.0;0.554;0.151;0.37654092580138276
102;26.0;0.554;0.151;0.37654092580138276
103;26.0;0.554;0.151;0.37654092580138276
104;26.0;0.554;0.151;0.37654092580138276
105;26.0;0.554;0.151;0.37654092580138276
106;26.0;0.554;0.151;0.37654092580138276
107;26.0;0.554;0.151;0.37654092580138276
108;26.0;0.554;0.151;0.37654092580138276
109;26.0;0.554;0.151;0.37654092580138276
110;26.0;0.554;0.151;0.37654092580138276
111;26.0;0.554;0.151;0.37654092580138276
112;26.0;0.554;0.151;0.37654092580138276
113;26.0;0.554;0.151;0.37654092580138276
114;26.0;0.554;0.151;0.37654092580138276
115;26.0;0.554;0.151;0.37654092580138276
116;26.0;0.554;0.151;0.37654092580138276
117;26.0;0.554;0.151;0.37654092580138276
118;26.0;0.554;0.151;0.37654092580138276
119;26.0;0.554;0.151;0.37654092580138276
120;26.0;0.554;0.151;0.37654092580138276
121;26.0;0.554;0.151;0.37654092580138276
122;26.0;0.554;0.151;0.37654092580138276
123;26.0;0.554;0.151;0.37654092580138276
124;26.0;0.554;0.151;0.37654092580138276
125;26.0;0.554;0.151;0.37654092580138276
126;26.0;0.554;0.151;0.37654092580138276
127;26.0;0.554;0.151;0.37654092580138276
128;26.0;0.554;0.151;0.37654092580138276
129;26.0;0.554;0.151;0.37654092580138276
130;26.0;0.554;0.151;0.37654092580138276
131;26.0;0.554;0.151;0.37654092580138276
132;26.0;0.554;0.151;0.37654092580138276
133;26.0;0.554;0.151;0.37654092580138276
134;26.0;0.554;0.151;0.37654092580138276
135;26.0;0.554;0.151;0.37654092580138276
136;26.0;0.554;0.151;0.37654092580138276
137;26.0;0.554;0.151;0.37654092580138276
138;26.0;0.554;0.151;0.37654092580138276
139;26.0;0.554;0.151;0.37654092580138276
140;26.0;0.554;0.151;0.37654092580138276
141;26.0;0.554;0.151;0.37654092580138276
142;26.0;0.554;0.151;0.37654092580138276
143;26.0;0.554;0.151;0.37654092580138276
144;26.0;0.554;0.151;0.37654092580138276
145;26.0;0.554;0.151;0.37654092580138276
146;26.0;0.554;0.151;0.37654092580138276
147;26.0;0.554;0.151;0.37654092580138276
148;26.0;0.554;0.151;0.37654092580138276
149;26.0;0.554;0.151;0.37654092580138276
150;26.0;0.554;0.151;0.37654092580138276
151;26.0;0.554;0.151;0.37654092580138276
152;26.0;0.554;0.151;0.37654092580138276
153;26.0;0.554;0.151;0.37654092580138276
154;26.0;0.554;0.151;0.37654092580138276
155;26.0;0.554;0.151;0.37654092580138276
156;26.0;0.554;0.151;0.37654092580138276
157;26.0;0.554;0.151;0.37654092580138276
158;26.0;0.554;0.151;0.37654092580138276
159;26.0;0.554;0.151;0.37654092580138276
160;26.0;0.554;0.151;0.37654092580138276
161;26.0;0.554;0.151;0.37654092580138276
162;26.0;0.554;0.151;0.37654092580138276
163;26.0;0.554;0.151;0.37654092580138276
164;26.0;0.554;0.151;0.37654092580138276
165;26.0;0.554;0.151;0.37654092580138276
166;26.0;0.554;0.151;0.37654092580138276
167;26.0;0.554;0.151;0.37654092580138276
168;26.0;0.554;0.151;0.37654092580138276
169;26.0;0.554;0.151;0.37654092580138276
170;26.0;0.554;0.151;0.37654092580138276
