;Reservoirs;Sparsity;Spectral Radius;Fitness
0;305.0;0.362;0.051;0.56385184647078
1;327.0;0.742;0.325;0.5509648855055069
2;327.0;0.742;0.325;0.5509648855055069
3;327.0;0.742;0.325;0.5509648855055069
4;40.0;0.171;0.076;0.4925257292989623
5;40.0;0.171;0.076;0.4925257292989623
6;40.0;0.171;0.076;0.4925257292989623
7;14.0;0.246;0.345;0.34496649107011557
8;14.0;0.246;0.345;0.34496649107011557
9;14.0;0.246;0.345;0.34496649107011557
10;14.0;0.246;0.345;0.34496649107011557
11;14.0;0.246;0.345;0.34496649107011557
12;14.0;0.246;0.345;0.34496649107011557
13;14.0;0.246;0.345;0.34496649107011557
14;14.0;0.246;0.345;0.34496649107011557
15;14.0;0.246;0.345;0.34496649107011557
16;14.0;0.246;0.345;0.34496649107011557
17;14.0;0.246;0.345;0.34496649107011557
18;14.0;0.246;0.345;0.34496649107011557
19;14.0;0.246;0.345;0.34496649107011557
20;14.0;0.246;0.345;0.34496649107011557
21;14.0;0.246;0.345;0.34496649107011557
22;14.0;0.246;0.345;0.34496649107011557
23;14.0;0.246;0.345;0.34496649107011557
24;14.0;0.246;0.345;0.34496649107011557
25;14.0;0.246;0.345;0.34496649107011557
26;14.0;0.246;0.345;0.34496649107011557
27;14.0;0.246;0.345;0.34496649107011557
28;14.0;0.246;0.345;0.34496649107011557
29;14.0;0.246;0.345;0.34496649107011557
30;14.0;0.246;0.345;0.34496649107011557
31;14.0;0.246;0.345;0.34496649107011557
32;14.0;0.246;0.345;0.34496649107011557
33;14.0;0.246;0.345;0.34496649107011557
34;14.0;0.246;0.345;0.34496649107011557
35;14.0;0.246;0.345;0.34496649107011557
36;14.0;0.246;0.345;0.34496649107011557
37;14.0;0.246;0.345;0.34496649107011557
38;14.0;0.246;0.345;0.34496649107011557
39;14.0;0.246;0.345;0.34496649107011557
40;14.0;0.246;0.345;0.34496649107011557
41;14.0;0.246;0.345;0.34496649107011557
42;14.0;0.246;0.345;0.34496649107011557
43;14.0;0.246;0.345;0.34496649107011557
44;14.0;0.246;0.345;0.34496649107011557
45;14.0;0.246;0.345;0.34496649107011557
46;14.0;0.246;0.345;0.34496649107011557
47;14.0;0.246;0.345;0.34496649107011557
48;14.0;0.246;0.345;0.34496649107011557
49;14.0;0.246;0.345;0.34496649107011557
50;14.0;0.246;0.345;0.34496649107011557
51;14.0;0.246;0.345;0.34496649107011557
52;14.0;0.246;0.345;0.34496649107011557
53;14.0;0.246;0.345;0.34496649107011557
54;14.0;0.246;0.345;0.34496649107011557
55;14.0;0.246;0.345;0.34496649107011557
56;14.0;0.246;0.345;0.34496649107011557
57;14.0;0.246;0.345;0.34496649107011557
58;367.0;0.29;0.008;0.34054456569468444
59;367.0;0.29;0.008;0.34054456569468444
60;367.0;0.29;0.008;0.34054456569468444
61;367.0;0.29;0.008;0.34054456569468444
62;367.0;0.29;0.008;0.34054456569468444
63;367.0;0.29;0.008;0.34054456569468444
64;367.0;0.29;0.008;0.34054456569468444
65;367.0;0.29;0.008;0.34054456569468444
66;367.0;0.332;0.053;0.33831814203378996
67;367.0;0.332;0.053;0.33831814203378996
68;367.0;0.332;0.053;0.33831814203378996
69;367.0;0.332;0.053;0.33831814203378996
70;367.0;0.332;0.053;0.33831814203378996
71;367.0;0.332;0.053;0.33831814203378996
72;367.0;0.332;0.053;0.33831814203378996
73;367.0;0.332;0.053;0.33831814203378996
74;367.0;0.332;0.053;0.33831814203378996
75;367.0;0.332;0.053;0.33831814203378996
76;367.0;0.332;0.053;0.33831814203378996
77;367.0;0.332;0.053;0.33831814203378996
78;367.0;0.332;0.053;0.33831814203378996
79;367.0;0.332;0.053;0.33831814203378996
80;367.0;0.332;0.053;0.33831814203378996
81;367.0;0.332;0.053;0.33831814203378996
82;367.0;0.332;0.053;0.33831814203378996
83;367.0;0.332;0.053;0.33831814203378996
84;367.0;0.332;0.053;0.33831814203378996
85;367.0;0.332;0.053;0.33831814203378996
86;367.0;0.332;0.053;0.33831814203378996
87;367.0;0.332;0.053;0.33831814203378996
88;367.0;0.332;0.053;0.33831814203378996
89;367.0;0.332;0.053;0.33831814203378996
90;367.0;0.332;0.053;0.33831814203378996
91;367.0;0.332;0.053;0.33831814203378996
92;367.0;0.332;0.053;0.33831814203378996
93;367.0;0.332;0.053;0.33831814203378996
94;367.0;0.332;0.053;0.33831814203378996
95;367.0;0.332;0.053;0.33831814203378996
96;367.0;0.332;0.053;0.33831814203378996
97;367.0;0.332;0.053;0.33831814203378996
98;367.0;0.332;0.053;0.33831814203378996
99;367.0;0.332;0.053;0.33831814203378996
100;367.0;0.332;0.053;0.33831814203378996
101;367.0;0.332;0.053;0.33831814203378996
102;367.0;0.332;0.053;0.33831814203378996
103;367.0;0.332;0.053;0.33831814203378996
104;367.0;0.332;0.053;0.33831814203378996
105;367.0;0.332;0.053;0.33831814203378996
106;367.0;0.332;0.053;0.33831814203378996
107;367.0;0.332;0.053;0.33831814203378996
108;367.0;0.332;0.053;0.33831814203378996
109;367.0;0.332;0.053;0.33831814203378996
110;367.0;0.332;0.053;0.33831814203378996
111;367.0;0.332;0.053;0.33831814203378996
112;367.0;0.332;0.053;0.33831814203378996
113;367.0;0.332;0.053;0.33831814203378996
114;367.0;0.332;0.053;0.33831814203378996
115;367.0;0.332;0.053;0.33831814203378996
116;367.0;0.332;0.053;0.33831814203378996
117;367.0;0.332;0.053;0.33831814203378996
118;367.0;0.332;0.053;0.33831814203378996
119;367.0;0.348;0.09;0.3379392565612336
120;367.0;0.348;0.09;0.3379392565612336
121;367.0;0.348;0.09;0.3379392565612336
122;367.0;0.348;0.09;0.3379392565612336
123;367.0;0.348;0.09;0.3379392565612336
124;367.0;0.348;0.09;0.3379392565612336
125;367.0;0.343;0.093;0.33762310313597554
126;367.0;0.343;0.093;0.33762310313597554
127;367.0;0.343;0.093;0.33762310313597554
128;367.0;0.343;0.093;0.33762310313597554
129;367.0;0.343;0.093;0.33762310313597554
130;367.0;0.343;0.093;0.33762310313597554
131;367.0;0.343;0.093;0.33762310313597554
132;367.0;0.343;0.093;0.33762310313597554
133;367.0;0.343;0.093;0.33762310313597554
134;367.0;0.343;0.093;0.33762310313597554
135;367.0;0.343;0.093;0.33762310313597554
136;367.0;0.345;0.091;0.3365923010713049
137;367.0;0.345;0.091;0.3365923010713049
138;367.0;0.345;0.091;0.3365923010713049
139;367.0;0.345;0.091;0.3365923010713049
140;367.0;0.345;0.091;0.3365923010713049
141;367.0;0.345;0.091;0.3365923010713049
