;Reservoirs;Sparsity;Spectral Radius;Fitness
0;305.0;0.781;0.306;0.5164055328506814
1;28.0;0.72;0.123;0.4615932234222138
2;371.0;0.026;0.669;0.455259350908815
3;347.0;0.003;0.268;0.45420407521270056
4;347.0;0.003;0.268;0.45420407521270056
5;347.0;0.003;0.268;0.45420407521270056
6;347.0;0.003;0.268;0.45420407521270056
7;347.0;0.003;0.268;0.45420407521270056
8;347.0;0.003;0.268;0.45420407521270056
9;347.0;0.003;0.268;0.45420407521270056
10;347.0;0.003;0.268;0.45420407521270056
11;347.0;0.003;0.268;0.45420407521270056
12;347.0;0.003;0.268;0.45420407521270056
13;347.0;0.003;0.268;0.45420407521270056
14;385.0;0.475;0.786;0.43815771091522526
15;385.0;0.475;0.786;0.43815771091522526
16;385.0;0.475;0.786;0.43815771091522526
17;385.0;0.475;0.786;0.43815771091522526
18;385.0;0.475;0.786;0.43815771091522526
19;385.0;0.475;0.786;0.43815771091522526
20;385.0;0.475;0.786;0.43815771091522526
21;385.0;0.475;0.786;0.43815771091522526
22;385.0;0.475;0.786;0.43815771091522526
23;385.0;0.475;0.786;0.43815771091522526
24;385.0;0.475;0.786;0.43815771091522526
25;385.0;0.475;0.786;0.43815771091522526
26;385.0;0.475;0.786;0.43815771091522526
27;385.0;0.475;0.786;0.43815771091522526
28;385.0;0.475;0.786;0.43815771091522526
29;385.0;0.475;0.786;0.43815771091522526
30;239.0;0.364;0.636;0.3912563245137168
31;239.0;0.364;0.636;0.3912563245137168
32;239.0;0.364;0.636;0.3912563245137168
33;239.0;0.364;0.636;0.3912563245137168
34;239.0;0.364;0.636;0.3912563245137168
35;239.0;0.364;0.636;0.3912563245137168
36;239.0;0.364;0.636;0.3912563245137168
37;239.0;0.364;0.636;0.3912563245137168
38;239.0;0.364;0.636;0.3912563245137168
39;239.0;0.364;0.636;0.3912563245137168
40;239.0;0.364;0.636;0.3912563245137168
41;239.0;0.364;0.636;0.3912563245137168
42;239.0;0.364;0.636;0.3912563245137168
43;239.0;0.364;0.636;0.3912563245137168
44;239.0;0.364;0.636;0.3912563245137168
45;239.0;0.364;0.636;0.3912563245137168
46;239.0;0.364;0.636;0.3912563245137168
47;239.0;0.364;0.636;0.3912563245137168
48;239.0;0.364;0.636;0.3912563245137168
49;239.0;0.364;0.636;0.3912563245137168
50;239.0;0.364;0.636;0.3912563245137168
51;239.0;0.364;0.636;0.3912563245137168
52;239.0;0.364;0.636;0.3912563245137168
53;239.0;0.364;0.636;0.3912563245137168
