;Hidden Layers;Alpha;Activation;Fitness
0;229;0.85;identity;0.4227316949297345
1;229;0.85;identity;0.4227316949297345
2;283;0.55;identity;0.2946967418026617
3;283;0.55;identity;0.2946967418026617
4;260;0.25;tanh;0.25114423925163376
5;260;0.25;tanh;0.25114423925163376
6;260;0.25;tanh;0.25114423925163376
7;260;0.25;tanh;0.25114423925163376
8;260;0.25;tanh;0.25114423925163376
9;260;0.25;tanh;0.25114423925163376
10;260;0.25;tanh;0.25114423925163376
11;260;0.25;tanh;0.25114423925163376
12;260;0.25;tanh;0.25114423925163376
13;260;0.25;tanh;0.25114423925163376
14;260;0.25;tanh;0.25114423925163376
15;260;0.25;tanh;0.25114423925163376
16;260;0.25;tanh;0.25114423925163376
17;260;0.25;tanh;0.25114423925163376
18;260;0.25;tanh;0.25114423925163376
19;260;0.25;tanh;0.25114423925163376
20;260;0.25;tanh;0.25114423925163376
21;260;0.25;tanh;0.25114423925163376
22;260;0.25;tanh;0.25114423925163376
23;260;0.25;tanh;0.25114423925163376
24;260;0.25;tanh;0.25114423925163376
25;260;0.25;tanh;0.25114423925163376
26;260;0.25;tanh;0.25114423925163376
27;260;0.25;tanh;0.25114423925163376
28;260;0.25;tanh;0.25114423925163376
29;260;0.25;tanh;0.25114423925163376
30;260;0.25;tanh;0.25114423925163376
31;260;0.25;tanh;0.25114423925163376
32;260;0.25;tanh;0.25114423925163376
33;260;0.25;tanh;0.25114423925163376
34;260;0.25;tanh;0.25114423925163376
35;260;0.25;tanh;0.25114423925163376
36;260;0.25;tanh;0.25114423925163376
37;260;0.25;tanh;0.25114423925163376
38;260;0.25;tanh;0.25114423925163376
39;260;0.25;tanh;0.25114423925163376
40;260;0.25;tanh;0.25114423925163376
41;260;0.25;tanh;0.25114423925163376
42;260;0.25;tanh;0.25114423925163376
43;260;0.25;tanh;0.25114423925163376
44;260;0.25;tanh;0.25114423925163376
45;260;0.25;tanh;0.25114423925163376
46;260;0.25;tanh;0.25114423925163376
47;260;0.25;tanh;0.25114423925163376
48;260;0.25;tanh;0.25114423925163376
49;260;0.25;tanh;0.25114423925163376
50;260;0.25;tanh;0.25114423925163376
51;260;0.25;tanh;0.25114423925163376
52;260;0.25;tanh;0.25114423925163376
53;260;0.25;tanh;0.25114423925163376
54;260;0.25;tanh;0.25114423925163376
55;260;0.25;tanh;0.25114423925163376
56;260;0.25;tanh;0.25114423925163376
57;260;0.25;tanh;0.25114423925163376
58;260;0.25;tanh;0.25114423925163376
59;260;0.25;tanh;0.25114423925163376
60;260;0.25;tanh;0.25114423925163376
61;260;0.25;tanh;0.25114423925163376
62;260;0.25;tanh;0.25114423925163376
63;260;0.25;tanh;0.25114423925163376
64;260;0.25;tanh;0.25114423925163376
65;260;0.25;tanh;0.25114423925163376
66;260;0.25;tanh;0.25114423925163376
67;260;0.25;tanh;0.25114423925163376
68;260;0.25;tanh;0.25114423925163376
69;260;0.25;tanh;0.25114423925163376
70;260;0.25;tanh;0.25114423925163376
71;260;0.25;tanh;0.25114423925163376
72;260;0.25;tanh;0.25114423925163376
73;260;0.25;tanh;0.25114423925163376
74;260;0.25;tanh;0.25114423925163376
75;260;0.25;tanh;0.25114423925163376
76;260;0.25;tanh;0.25114423925163376
77;260;0.25;tanh;0.25114423925163376
78;260;0.25;tanh;0.25114423925163376
79;260;0.25;tanh;0.25114423925163376
80;260;0.25;tanh;0.25114423925163376
81;260;0.25;tanh;0.25114423925163376
82;260;0.25;tanh;0.25114423925163376
83;260;0.25;tanh;0.25114423925163376
84;260;0.25;tanh;0.25114423925163376
85;260;0.25;tanh;0.25114423925163376
86;260;0.25;tanh;0.25114423925163376
87;260;0.25;tanh;0.25114423925163376
88;260;0.25;tanh;0.25114423925163376
89;260;0.25;tanh;0.25114423925163376
90;260;0.25;tanh;0.25114423925163376
91;260;0.25;tanh;0.25114423925163376
92;260;0.25;tanh;0.25114423925163376
93;260;0.25;tanh;0.25114423925163376
94;260;0.25;tanh;0.25114423925163376
95;260;0.25;tanh;0.25114423925163376
96;260;0.25;tanh;0.25114423925163376
97;260;0.25;tanh;0.25114423925163376
98;260;0.25;tanh;0.25114423925163376
99;260;0.25;tanh;0.25114423925163376
100;260;0.25;tanh;0.25114423925163376
101;260;0.25;tanh;0.25114423925163376
102;260;0.25;tanh;0.25114423925163376
103;260;0.25;tanh;0.25114423925163376
104;260;0.25;tanh;0.25114423925163376
105;260;0.25;tanh;0.25114423925163376
106;260;0.25;tanh;0.25114423925163376
107;260;0.25;tanh;0.25114423925163376
108;260;0.25;tanh;0.25114423925163376
109;260;0.25;tanh;0.25114423925163376
110;260;0.25;tanh;0.25114423925163376
111;260;0.25;tanh;0.25114423925163376
112;260;0.25;tanh;0.25114423925163376
113;260;0.25;tanh;0.25114423925163376
114;260;0.25;tanh;0.25114423925163376
115;260;0.25;tanh;0.25114423925163376
116;260;0.25;tanh;0.25114423925163376
117;260;0.25;tanh;0.25114423925163376
118;260;0.25;tanh;0.25114423925163376
119;260;0.25;tanh;0.25114423925163376
120;260;0.25;tanh;0.25114423925163376
121;260;0.25;tanh;0.25114423925163376
122;260;0.25;tanh;0.25114423925163376
123;260;0.25;tanh;0.25114423925163376
124;260;0.25;tanh;0.25114423925163376
125;260;0.25;tanh;0.25114423925163376
126;260;0.25;tanh;0.25114423925163376
127;260;0.25;tanh;0.25114423925163376
128;260;0.25;tanh;0.25114423925163376
129;260;0.25;tanh;0.25114423925163376
130;260;0.25;tanh;0.25114423925163376
131;260;0.25;tanh;0.25114423925163376
132;260;0.25;tanh;0.25114423925163376
133;260;0.25;tanh;0.25114423925163376
134;260;0.25;tanh;0.25114423925163376
135;260;0.25;tanh;0.25114423925163376
136;260;0.25;tanh;0.25114423925163376
137;260;0.25;tanh;0.25114423925163376
138;260;0.25;tanh;0.25114423925163376
139;260;0.25;tanh;0.25114423925163376
140;260;0.25;tanh;0.25114423925163376
141;260;0.25;tanh;0.25114423925163376
142;260;0.25;tanh;0.25114423925163376
143;260;0.25;tanh;0.25114423925163376
144;260;0.25;tanh;0.25114423925163376
145;260;0.25;tanh;0.25114423925163376
146;260;0.25;tanh;0.25114423925163376
147;260;0.25;tanh;0.25114423925163376
148;260;0.25;tanh;0.25114423925163376
149;260;0.25;tanh;0.25114423925163376
150;260;0.25;tanh;0.25114423925163376
151;260;0.25;tanh;0.25114423925163376
152;260;0.25;tanh;0.25114423925163376
153;260;0.25;tanh;0.25114423925163376
154;260;0.25;tanh;0.25114423925163376
155;260;0.25;tanh;0.25114423925163376
156;260;0.25;tanh;0.25114423925163376
157;260;0.25;tanh;0.25114423925163376
158;260;0.25;tanh;0.25114423925163376
159;260;0.25;tanh;0.25114423925163376
160;260;0.25;tanh;0.25114423925163376
161;260;0.25;tanh;0.25114423925163376
162;260;0.25;tanh;0.25114423925163376
163;260;0.25;tanh;0.25114423925163376
164;260;0.25;tanh;0.25114423925163376
165;260;0.25;tanh;0.25114423925163376
166;260;0.25;tanh;0.25114423925163376
167;260;0.25;tanh;0.25114423925163376
168;260;0.25;tanh;0.25114423925163376
169;260;0.25;tanh;0.25114423925163376
170;260;0.25;tanh;0.25114423925163376
171;260;0.25;tanh;0.25114423925163376
172;260;0.25;tanh;0.25114423925163376
173;260;0.25;tanh;0.25114423925163376
174;260;0.25;tanh;0.25114423925163376
175;260;0.25;tanh;0.25114423925163376
176;260;0.25;tanh;0.25114423925163376
177;260;0.25;tanh;0.25114423925163376
178;260;0.25;tanh;0.25114423925163376
179;260;0.25;tanh;0.25114423925163376
180;260;0.25;tanh;0.25114423925163376
181;260;0.25;tanh;0.25114423925163376
182;260;0.25;tanh;0.25114423925163376
183;260;0.25;tanh;0.25114423925163376
184;260;0.25;tanh;0.25114423925163376
185;260;0.25;tanh;0.25114423925163376
186;260;0.25;tanh;0.25114423925163376
187;260;0.25;tanh;0.25114423925163376
188;260;0.25;tanh;0.25114423925163376
189;260;0.25;tanh;0.25114423925163376
190;260;0.25;tanh;0.25114423925163376
191;260;0.25;tanh;0.25114423925163376
192;260;0.25;tanh;0.25114423925163376
193;260;0.25;tanh;0.25114423925163376
194;260;0.25;tanh;0.25114423925163376
195;260;0.25;tanh;0.25114423925163376
196;260;0.25;tanh;0.25114423925163376
197;260;0.25;tanh;0.25114423925163376
198;260;0.25;tanh;0.25114423925163376
199;260;0.25;tanh;0.25114423925163376
200;260;0.25;tanh;0.25114423925163376
201;260;0.25;tanh;0.25114423925163376
202;260;0.25;tanh;0.25114423925163376
203;260;0.25;tanh;0.25114423925163376
204;260;0.25;tanh;0.25114423925163376
205;260;0.25;tanh;0.25114423925163376
206;260;0.25;tanh;0.25114423925163376
207;260;0.25;tanh;0.25114423925163376
208;260;0.25;tanh;0.25114423925163376
209;260;0.25;tanh;0.25114423925163376
210;260;0.25;tanh;0.25114423925163376
211;260;0.25;tanh;0.25114423925163376
212;260;0.25;tanh;0.25114423925163376
213;260;0.25;tanh;0.25114423925163376
214;260;0.25;tanh;0.25114423925163376
215;260;0.25;tanh;0.25114423925163376
216;260;0.25;tanh;0.25114423925163376
217;260;0.25;tanh;0.25114423925163376
218;260;0.25;tanh;0.25114423925163376
219;260;0.25;tanh;0.25114423925163376
220;260;0.25;tanh;0.25114423925163376
221;260;0.25;tanh;0.25114423925163376
222;260;0.25;tanh;0.25114423925163376
223;260;0.25;tanh;0.25114423925163376
224;260;0.25;tanh;0.25114423925163376
225;260;0.25;tanh;0.25114423925163376
