;N_estimators;Max_depth;Min_samples_split;Min_samples_leaf;Fitness
0;31.0;144.0;37.0;6.0;0.3066007345899317
1;31.0;144.0;37.0;6.0;0.3066007345899317
2;31.0;144.0;37.0;6.0;0.3066007345899317
3;31.0;144.0;37.0;6.0;0.3066007345899317
4;31.0;144.0;37.0;6.0;0.3066007345899317
5;31.0;145.0;36.0;5.0;0.30188311276156027
6;36.0;129.0;34.0;5.0;0.2980149269760245
7;29.0;127.0;35.0;2.0;0.2960795103818251
8;29.0;127.0;35.0;2.0;0.2960795103818251
9;31.0;134.0;34.0;4.0;0.2959129195738811
10;32.0;131.0;34.0;2.0;0.2930410407592052
11;32.0;131.0;34.0;2.0;0.2930410407592052
12;32.0;131.0;34.0;2.0;0.2930410407592052
13;32.0;131.0;34.0;2.0;0.2930410407592052
14;32.0;131.0;34.0;2.0;0.2930410407592052
