;Reservoirs;Sparsity;Spectral Radius;Fitness
0;175.0;0.046;0.348;2.2526459554579965
1;305.0;0.23;0.424;0.5827091570075236
2;305.0;0.23;0.424;0.5827091570075236
3;304.0;0.286;0.479;0.5461784130617099
4;26.0;0.077;0.074;0.3742010449853922
5;26.0;0.077;0.074;0.3742010449853922
6;26.0;0.077;0.074;0.3742010449853922
7;26.0;0.077;0.074;0.3742010449853922
8;26.0;0.077;0.074;0.3742010449853922
9;11.0;0.145;0.098;0.29477174686740587
10;11.0;0.145;0.098;0.29477174686740587
11;11.0;0.145;0.098;0.29477174686740587
12;11.0;0.145;0.098;0.29477174686740587
13;11.0;0.145;0.098;0.29477174686740587
14;11.0;0.145;0.098;0.29477174686740587
15;11.0;0.145;0.098;0.29477174686740587
16;11.0;0.145;0.098;0.29477174686740587
17;11.0;0.145;0.098;0.29477174686740587
18;11.0;0.145;0.098;0.29477174686740587
19;11.0;0.145;0.098;0.29477174686740587
20;11.0;0.145;0.098;0.29477174686740587
21;11.0;0.145;0.098;0.29477174686740587
22;11.0;0.145;0.098;0.29477174686740587
23;11.0;0.145;0.098;0.29477174686740587
24;11.0;0.145;0.098;0.29477174686740587
25;11.0;0.145;0.098;0.29477174686740587
26;11.0;0.145;0.098;0.29477174686740587
27;11.0;0.145;0.098;0.29477174686740587
28;11.0;0.145;0.098;0.29477174686740587
29;11.0;0.145;0.098;0.29477174686740587
30;11.0;0.145;0.098;0.29477174686740587
31;11.0;0.145;0.098;0.29477174686740587
32;11.0;0.145;0.098;0.29477174686740587
33;11.0;0.145;0.098;0.29477174686740587
34;11.0;0.145;0.098;0.29477174686740587
35;11.0;0.145;0.098;0.29477174686740587
36;11.0;0.145;0.098;0.29477174686740587
37;11.0;0.145;0.098;0.29477174686740587
38;11.0;0.145;0.098;0.29477174686740587
39;11.0;0.145;0.098;0.29477174686740587
40;11.0;0.145;0.098;0.29477174686740587
41;11.0;0.145;0.098;0.29477174686740587
42;11.0;0.145;0.098;0.29477174686740587
43;11.0;0.145;0.098;0.29477174686740587
44;11.0;0.145;0.098;0.29477174686740587
45;11.0;0.145;0.098;0.29477174686740587
46;11.0;0.145;0.098;0.29477174686740587
47;11.0;0.145;0.098;0.29477174686740587
48;11.0;0.145;0.098;0.29477174686740587
49;11.0;0.145;0.098;0.29477174686740587
50;11.0;0.145;0.098;0.29477174686740587
51;11.0;0.145;0.098;0.29477174686740587
52;11.0;0.145;0.098;0.29477174686740587
53;11.0;0.145;0.098;0.29477174686740587
54;11.0;0.145;0.098;0.29477174686740587
55;11.0;0.145;0.098;0.29477174686740587
56;11.0;0.145;0.098;0.29477174686740587
57;11.0;0.145;0.098;0.29477174686740587
58;11.0;0.145;0.098;0.29477174686740587
59;11.0;0.145;0.098;0.29477174686740587
60;11.0;0.145;0.098;0.29477174686740587
61;11.0;0.145;0.098;0.29477174686740587
62;11.0;0.145;0.098;0.29477174686740587
63;11.0;0.145;0.098;0.29477174686740587
64;11.0;0.145;0.098;0.29477174686740587
65;11.0;0.145;0.098;0.29477174686740587
66;11.0;0.145;0.098;0.29477174686740587
67;11.0;0.145;0.098;0.29477174686740587
68;11.0;0.145;0.098;0.29477174686740587
69;11.0;0.145;0.098;0.29477174686740587
