;N_estimators;Max_depth;Min_samples_split;Min_samples_leaf;Fitness
0;175.0;32.0;23.0;38.0;0.39623537788199903
1;124.0;221.0;35.0;5.0;0.3062300032145665
2;124.0;221.0;35.0;5.0;0.3062300032145665
3;124.0;221.0;35.0;5.0;0.3062300032145665
4;124.0;221.0;35.0;5.0;0.3062300032145665
5;124.0;221.0;35.0;5.0;0.3062300032145665
6;124.0;221.0;35.0;5.0;0.3062300032145665
7;124.0;221.0;35.0;5.0;0.3062300032145665
8;124.0;221.0;35.0;5.0;0.3062300032145665
9;226.0;82.0;23.0;3.0;0.2824992036813502
10;226.0;82.0;23.0;3.0;0.2824992036813502
11;226.0;82.0;23.0;3.0;0.2824992036813502
12;226.0;82.0;23.0;3.0;0.2824992036813502
13;226.0;82.0;23.0;3.0;0.2824992036813502
14;226.0;82.0;23.0;3.0;0.2824992036813502
15;226.0;82.0;23.0;3.0;0.2824992036813502
16;226.0;82.0;23.0;3.0;0.2824992036813502
17;226.0;82.0;23.0;3.0;0.2824992036813502
18;226.0;82.0;23.0;3.0;0.2824992036813502
19;226.0;82.0;23.0;3.0;0.2824992036813502
20;226.0;82.0;23.0;3.0;0.2824992036813502
21;226.0;82.0;23.0;3.0;0.2824992036813502
22;226.0;82.0;23.0;3.0;0.2824992036813502
23;226.0;82.0;23.0;3.0;0.2824992036813502
24;226.0;82.0;23.0;3.0;0.2824992036813502
25;226.0;82.0;23.0;3.0;0.2824992036813502
26;226.0;82.0;23.0;3.0;0.2824992036813502
27;226.0;82.0;23.0;3.0;0.2824992036813502
28;145.0;114.0;15.0;3.0;0.2719570862550438
29;145.0;114.0;15.0;3.0;0.2719570862550438
30;145.0;114.0;15.0;3.0;0.2719570862550438
31;145.0;114.0;15.0;3.0;0.2719570862550438
32;145.0;114.0;15.0;3.0;0.2719570862550438
33;145.0;114.0;15.0;3.0;0.2719570862550438
34;145.0;114.0;15.0;3.0;0.2719570862550438
35;145.0;114.0;15.0;3.0;0.2719570862550438
36;145.0;114.0;15.0;3.0;0.2719570862550438
37;145.0;114.0;15.0;3.0;0.2719570862550438
38;145.0;114.0;15.0;3.0;0.2719570862550438
39;145.0;114.0;15.0;3.0;0.2719570862550438
40;145.0;114.0;15.0;3.0;0.2719570862550438
41;145.0;114.0;15.0;3.0;0.2719570862550438
42;145.0;114.0;15.0;3.0;0.2719570862550438
43;145.0;114.0;15.0;3.0;0.2719570862550438
44;145.0;114.0;15.0;3.0;0.2719570862550438
45;145.0;114.0;15.0;3.0;0.2719570862550438
46;145.0;114.0;15.0;3.0;0.2719570862550438
47;145.0;114.0;15.0;3.0;0.2719570862550438
48;145.0;114.0;15.0;3.0;0.2719570862550438
49;145.0;114.0;15.0;3.0;0.2719570862550438
50;145.0;114.0;15.0;3.0;0.2719570862550438
51;145.0;114.0;15.0;3.0;0.2719570862550438
52;145.0;114.0;15.0;3.0;0.2719570862550438
53;145.0;114.0;15.0;3.0;0.2719570862550438
54;15.0;115.0;25.0;2.0;0.26918893046106684
55;17.0;133.0;22.0;2.0;0.26717256484559704
56;17.0;133.0;22.0;2.0;0.26717256484559704
57;17.0;133.0;22.0;2.0;0.26717256484559704
58;17.0;133.0;22.0;2.0;0.26717256484559704
59;17.0;133.0;22.0;2.0;0.26717256484559704
60;15.0;68.0;15.0;4.0;0.24915258393186324
61;15.0;68.0;15.0;4.0;0.24915258393186324
62;15.0;68.0;15.0;4.0;0.24915258393186324
63;15.0;68.0;15.0;4.0;0.24915258393186324
64;15.0;68.0;15.0;4.0;0.24915258393186324
65;15.0;68.0;15.0;4.0;0.24915258393186324
66;15.0;68.0;15.0;4.0;0.24915258393186324
67;15.0;68.0;15.0;4.0;0.24915258393186324
68;15.0;68.0;15.0;4.0;0.24915258393186324
69;15.0;68.0;15.0;4.0;0.24915258393186324
70;15.0;68.0;15.0;4.0;0.24915258393186324
71;15.0;68.0;15.0;4.0;0.24915258393186324
72;15.0;68.0;15.0;4.0;0.24915258393186324
73;15.0;68.0;15.0;4.0;0.24915258393186324
74;15.0;68.0;15.0;4.0;0.24915258393186324
75;15.0;68.0;15.0;4.0;0.24915258393186324
76;15.0;68.0;15.0;4.0;0.24915258393186324
77;15.0;68.0;15.0;4.0;0.24915258393186324
78;15.0;68.0;15.0;4.0;0.24915258393186324
79;15.0;68.0;15.0;4.0;0.24915258393186324
80;15.0;68.0;15.0;4.0;0.24915258393186324
81;15.0;68.0;15.0;4.0;0.24915258393186324
82;15.0;68.0;15.0;4.0;0.24915258393186324
