;Reservoirs;Sparsity;Spectral Radius;Fitness
0;22.0;0.5008;0.2977;0.3360774957815976
1;22.0;0.5008;0.2977;0.3360774957815976
2;22.0;0.5008;0.2977;0.3360774957815976
3;22.0;0.5008;0.2977;0.3360774957815976
4;22.0;0.5008;0.2977;0.3360774957815976
5;12.0;0.7832;0.3492;0.3170504788386132
6;12.0;0.7832;0.3492;0.3170504788386132
7;10.0;0.746;0.2221;0.30951736326368107
8;10.0;0.746;0.2221;0.30951736326368107
9;10.0;0.746;0.2221;0.30951736326368107
10;10.0;0.746;0.2221;0.30951736326368107
11;10.0;0.746;0.2221;0.30951736326368107
12;10.0;0.746;0.2221;0.30951736326368107
13;10.0;0.7618;0.2813;0.3093959160748653
14;10.0;0.7618;0.2813;0.3093959160748653
