DATA;MLP;RF;XGBoost
2023-11-30;7;7;7
2023-12-31;3;9;7
2024-01-31;2;2;2
2024-02-29;7;3;7
2024-03-31;7;3;8
2024-04-30;7;8;9
2024-05-31;4;5;3
2024-06-30;3;3;3
2024-07-31;2;2;5
2024-08-31;8;6;4
2024-09-30;7;5;5
2024-10-31;7;3;7
