DATA;MLP;RF;XGBoost
2023-11-30;7;9;9
2023-12-31;9;9;9
2024-01-31;2;3;2
2024-02-29;4;8;4
2024-03-31;9;9;9
2024-04-30;8;9;9
2024-05-31;7;7;7
2024-06-30;3;3;1
2024-07-31;2;0;0
2024-08-31;5;0;5
2024-09-30;5;5;5
2024-10-31;9;8;8
