DATA;MLP;RF;XGBoost
2023-11-30;7;5;8
2023-12-31;3;5;1
2024-01-31;0;2;0
2024-02-29;2;0;0
2024-03-31;6;7;7
2024-04-30;6;8;5
2024-05-31;4;5;5
2024-06-30;3;3;2
2024-07-31;2;4;4
2024-08-31;8;8;7
2024-09-30;7;8;6
2024-10-31;9;8;8
