DATA;MLP;RF;XGBoost
2023-11-30;2;4;3
2023-12-31;2;4;5
2024-01-31;0;2;0
2024-02-29;3;0;0
2024-03-31;3;2;4
2024-04-30;6;4;7
2024-05-31;4;2;2
2024-06-30;3;2;2
2024-07-31;2;4;8
2024-08-31;8;8;8
2024-09-30;8;7;7
2024-10-31;9;7;7
