DATA;MLP;RF;XGBoost
2023-11-30;9;8;8
2023-12-31;7;7;7
2024-01-31;2;4;2
2024-02-29;7;4;5
2024-03-31;7;8;7
2024-04-30;7;8;9
2024-05-31;7;7;3
2024-06-30;3;0;1
2024-07-31;0;1;6
2024-08-31;7;5;5
2024-09-30;3;4;2
2024-10-31;9;5;2
