DATA;MLP;RF;XGBoost
2023-11-30;9;9;9
2023-12-31;9;9;9
2024-01-31;4;4;4
2024-02-29;5;8;5
2024-03-31;8;9;9
2024-04-30;8;8;9
2024-05-31;4;4;6
2024-06-30;3;3;2
2024-07-31;2;2;3
2024-08-31;8;8;8
2024-09-30;5;7;6
2024-10-31;9;8;9
