;MAPE;RRMSE
ESN;0.08718979012943263;0.08718979012943263
MLP;0.17732680155380282;0.17732680155380282
RF;0.1174042674137466;0.1174042674137466
XGBoost;0.14347184493491796;0.14347184493491796
WSB;0.08156158454072547;0.08156158454072547
