;MAPE;RRMSE
ESN;0.26581038788937283;0.26581038788937283
MLP;0.3420915029259977;0.3420915029259977
RF;0.16966986172558307;0.16966986172558307
XGBoost;0.08939813005441485;0.08939813005441485
WSB;0.2754244405057518;0.2754244405057518
