;MAPE;RRMSE
ESN;0.20487457829154235;0.20487457829154235
MLP;0.34620760902293685;0.34620760902293685
RF;0.16978165854429167;0.16978165854429167
XGBoost;0.006178575776019429;0.006178575776019429
